"","country_codes","countries","status","internal_id"
"11432","GBR","United Kingdom","UNRECOVERABLE ACCOUNTS","8434"
"11433","USA","United States","SUSPENDED","8578"
"11434","HKG","Hong Kong","SUSPENDED","8580"
"11435","SGP","Singapore","SUSPENDED","8583"
"11436","HKG","Hong Kong","SUSPENDED","8586"
"11437","HKG","Hong Kong","ACTIVE","8465"
"11438","HKG","Hong Kong","SUSPENDED","8489"
"11439","PAN","Panama","ACTIVE","8518"
"11440","VEN","Venezuela, Bolivarian Republic of","INACTIVE","852"
"11441","","","","90172"
"11442","","","","90174"
"11443","","","","90178"
"11444","","","","90187"
"11445","","","","90206"
"11446","","","","90221"
"11447","","","","90223"
"11448","","","","90226"
"11449","","","","90243"
"11450","","","","90253"
"11451","","","","90273"
"11452","HKG","Hong Kong","ACTIVE","9028"
"11453","","","","90327"
"11454","","","","90330"
"11455","","","","90332"
"11456","","","","90333"
"11457","","","","90367"
"11458","","","","90371"
"11459","","","","90375"
"11460","","","","90384"
"11461","","","","90392"
"11462","","","","90408"
"11463","","","","90416"
"11464","","","","90424"
"11465","GGY;GBR","Guernsey;United Kingdom","SUSPENDED","9044"
"11466","HKG","Hong Kong","SUSPENDED","9057"
"11467","BMU","Bermuda","ACTIVE","5699"
"11468","AUS","Australia","SUSPENDED","582"
"11469","GBR","United Kingdom","SUSPENDED","5856"
"11470","GBR","United Kingdom","SUSPENDED","586"
"11471","HKG","Hong Kong","SUSPENDED","5897"
"11472","JEY;GBR","Jersey;United Kingdom","SUSPENDED","6"
"11473","BEL","Belgium","SUSPENDED","602"
"11474","HKG","Hong Kong","ACTIVE","6051"
"11475","HKG","Hong Kong","SUSPENDED","8534"
"11476","HKG","Hong Kong","SUSPENDED","8541"
"11477","USA","United States","ACTIVE","8559"
"11478","GRC","Greece","ACTIVE","854"
"11479","HKG","Hong Kong","SUSPENDED","8556"
"11480","BRA","Brazil","SUSPENDED","6142"
"11481","SLV","El Salvador","ACTIVE","6170"
"11482","ECU","Ecuador","ACTIVE","6188"
"11483","GBR","United Kingdom","UNRECOVERABLE ACCOUNTS","6195"
"11484","USA","United States","UNRECOVERABLE ACCOUNTS","6196"
"11485","ECU","Ecuador","ACTIVE","6220"
"11486","IMN","Isle of Man","SUSPENDED","624"
"11487","AND","Andorra","ACTIVE","9089"
"11488","ARG","Argentina","SUSPENDED","910"
"11489","HKG","Hong Kong","SUSPENDED","9107"
"11490","MCO","Monaco","ACTIVE","9126"
"11491","HKG","Hong Kong","SUSPENDED","9134"
"11492","LIE","Liechtenstein","ACTIVE","9139"
"11493","LIE","Liechtenstein","SUSPENDED","9156"
"11494","MCO","Monaco","SUSPENDED","9168"
"11495","HKG","Hong Kong","ACTIVE","6437"
"11496","","","","90305"
"11497","","","","90310"
"11498","","","","90334"
"11499","HKG","Hong Kong","SUSPENDED","9034"
"11500","PAN","Panama","ACTIVE","8877"
"11501","FRA;MCO","France;Monaco","SUSPENDED","9197"
"11502","CRI","Costa Rica","INACTIVE","8598"
"11503","HKG","Hong Kong","ACTIVE","860"
"11504","HKG","Hong Kong","SUSPENDED","8611"
"11505","GBR","United Kingdom","UNRECOVERABLE ACCOUNTS","862"
"11506","HKG","Hong Kong","INACTIVE","8639"
"11507","PAN","Panama","SUSPENDED","87"
"11508","GBR","United Kingdom","SUSPENDED","8722"
"11509","URY","Uruguay","ACTIVE","8735"
"11510","URY","Uruguay","ACTIVE","8736"
"11511","HKG","Hong Kong","SUSPENDED","6256"
"11512","IRL","Ireland","SUSPENDED","6266"
"11513","IMN","Isle of Man","SUSPENDED","6269"
"11514","IMN","Isle of Man","SUSPENDED","6349"
"11515","HKG","Hong Kong","ACTIVE","6370"
"11516","LUX","Luxembourg","SUSPENDED","638"
"11517","USA","United States","SUSPENDED","639"
"11518","HKG","Hong Kong","SUSPENDED","6418"
"11519","URY","Uruguay","ACTIVE","8739"
"11520","CRI","Costa Rica","UNRECOVERABLE ACCOUNTS","876"
"11521","HKG","Hong Kong","SUSPENDED","8770"
"11522","HKG","Hong Kong","SUSPENDED","8769"
"11523","USA","United States","INACTIVE","8784"
"11524","CRI","Costa Rica","SUSPENDED","8789"
"11525","HKG","Hong Kong","SUSPENDED","8792"
"11526","PHL","Philippines","SUSPENDED","8794"
"11527","HKG","Hong Kong","SUSPENDED","8822"
"11528","USA","United States","SUSPENDED","884"
"11529","HKG","Hong Kong","SUSPENDED","8859"
"11530","HKG","Hong Kong","SUSPENDED","8874"
"11531","URY","Uruguay","ACTIVE","8880"
"11532","IMN","Isle of Man","ACTIVE","8892"
"11533","PAN","Panama","SUSPENDED","8893"
"11534","ECU","Ecuador","SUSPENDED","8896"
"11535","USA","United States","SUSPENDED","8901"
"11536","PAN","Panama","SUSPENDED","8916"
"11537","HKG","Hong Kong","SUSPENDED","6283"
"11538","LUX","Luxembourg","SUSPENDED","6341"
"11539","USA","United States","SUSPENDED","637"
"11540","GBR","United Kingdom","INACTIVE","6404"
"11541","CHL","Chile","UNRECOVERABLE ACCOUNTS","641"
"11542","JEY;GBR","Jersey;United Kingdom","UNRECOVERABLE ACCOUNTS","6420"
"11543","LUX","Luxembourg","SUSPENDED","6435"
"11544","GBR","United Kingdom","ACTIVE","6517"
"11545","GGY;GBR","Guernsey;United Kingdom","SUSPENDED","8955"
"11546","USA","United States","SUSPENDED","8990"
"11547","CHE","Switzerland","ACTIVE","8996"
"11548","","","","90004"
"11549","USA","United States","SUSPENDED","9001"
"11550","","","","90013"
"11551","","","","90019"
"11552","","","","90026"
"11553","","","","90028"
"11554","","","","90033"
"11555","","","","90063"
"11556","CAN","Canada","SUSPENDED","9007"
"11557","","","","90072"
"11558","","","","90073"
"11559","","","","90083"
"11560","","","","90130"
"11561","","","","90141"
"11562","NLD","Netherlands","SUSPENDED","8766"
"11563","BRA","Brazil","ACTIVE","8773"
"11564","IRL","Ireland","ACTIVE","8787"
"11565","HKG","Hong Kong","SUSPENDED","8793"
"11566","HKG","Hong Kong","SUSPENDED","8805"
"11567","CHE","Switzerland","ACTIVE","8811"
"11568","HKG","Hong Kong","SUSPENDED","8846"
"11569","URY","Uruguay","ACTIVE","8850"
"11570","LBN","Lebanon","SUSPENDED","8856"
"11571","","","","90167"
"11572","","","","90171"
"11573","","","","90175"
"11574","","","","90177"
"11575","","","","90193"
"11576","","","","90196"
"11577","","","","90217"
"11578","","","","90219"
"11579","","","","90228"
"11580","","","","90233"
"11581","","","","90234"
"11582","","","","90240"
"11583","","","","90244"
"11584","","","","90260"
"11585","","","","90262"
"11586","","","","90272"
"11587","","","","90274"
"11588","","","","90281"
"11589","","","","90284"
"11590","IRL","Ireland","SUSPENDED","9029"
"11591","","","","90298"
"11592","GRC","Greece","SUSPENDED","903"
"11593","COL","Colombia","ACTIVE","889"
"11594","VGB","Virgin Islands, British","INACTIVE","8894"
"11595","ESP","Spain","SUSPENDED","8897"
"11596","HKG","Hong Kong","ACTIVE","8899"
"11597","JEY;GBR","Jersey;United Kingdom","ACTIVE","891"
"11598","GRC","Greece","SUSPENDED","8910"
"11599","HKG","Hong Kong","ACTIVE","8930"
"11600","BRA","Brazil","ACTIVE","8700"
"11601","BHS","Bahamas","SUSPENDED","8744"
"11602","HKG","Hong Kong","ACTIVE","8767"
"11603","MCO","Monaco","ACTIVE","8772"
"11604","GBR","United Kingdom","SUSPENDED","8774"
"11605","HKG","Hong Kong","SUSPENDED","8775"
"11606","GBR","United Kingdom","SUSPENDED","878"
"11607","PAN","Panama","SUSPENDED","8801"
"11608","HKG","Hong Kong","SUSPENDED","8806"
"11609","USA","United States","ACTIVE","6427"
"11610","GBR","United Kingdom","SUSPENDED","648"
"11611","ZAF","South Africa","SUSPENDED","6586"
"11612","ESP","Spain","SUSPENDED","660"
"11613","HKG","Hong Kong","SUSPENDED","6605"
"11614","GGY;GBR","Guernsey;United Kingdom","ACTIVE","6566"
"11615","HKG","Hong Kong","ACTIVE","6659"
"11616","CHE","Switzerland","SUSPENDED","6670"
"11617","","","","90352"
"11618","","","","90357"
"11619","","","","90360"
"11620","HKG","Hong Kong","SUSPENDED","9038"
"11621","","","","90383"
"11622","","","","90388"
"11623","","","","90396"
"11624","HKG","Hong Kong","SUSPENDED","9054"
"11625","HKG","Hong Kong","SUSPENDED","9071"
"11626","USA","United States","SUSPENDED","908"
"11627","LVA","Latvia","SUSPENDED","9083"
"11628","RUS","Russian Federation","SUSPENDED","9086"
"11629","MUS","Mauritius","ACTIVE","9093"
"11630","GBR","United Kingdom","INACTIVE","6710"
"11631","GGY;GBR","Guernsey;United Kingdom","ACTIVE","6737"
"11632","HKG","Hong Kong","ACTIVE","6787"
"11633","GBR","United Kingdom","CLIENT IN REPRESENTATIVE TERRITORY","684"
"11634","JEY;GBR","Jersey;United Kingdom","SUSPENDED","6852"
"11635","SGP","Singapore","SUSPENDED","6874"
"11636","JEY;GBR","Jersey;United Kingdom","SUSPENDED","6879"
"11637","GBR","United Kingdom","SUSPENDED","6900"
"11638","USA","United States","SUSPENDED","6960"
"11639","GBR","United Kingdom","ACTIVE","9097"
"11640","GTM","Guatemala","ACTIVE","9099"
"11641","LIE","Liechtenstein","ACTIVE","9102"
"11642","HKG","Hong Kong","SUSPENDED","9106"
"11643","HKG","Hong Kong","ACTIVE","9118"
"11644","HKG","Hong Kong","SUSPENDED","9147"
"11645","CHE","Switzerland","SUSPENDED","9154"
"11646","THA","Thailand","SUSPENDED","9171"
"11647","HKG","Hong Kong","SUSPENDED","9173"
"11648","GGY;GBR","Guernsey;United Kingdom","ACTIVE","6565"
"11649","ESP","Spain","UNRECOVERABLE ACCOUNTS","657"
"11650","GGY;GBR","Guernsey;United Kingdom","ACTIVE","6573"
"11651","HKG","Hong Kong","SUSPENDED","6598"
"11652","RUS","Russian Federation","SUSPENDED","6616"
"11653","GGY;GBR","Guernsey;United Kingdom","SUSPENDED","662"
"11654","CHE","Switzerland","ACTIVE","6734"
"11655","MCO","Monaco","SUSPENDED","6761"
"11656","PAN","Panama","INACTIVE","9210"
"11657","HKG","Hong Kong","SUSPENDED","9238"
"11658","SAU","Saudi Arabia","SUSPENDED","925"
"11659","URY","Uruguay","SUSPENDED","9268"
"11660","HKG","Hong Kong","SUSPENDED","9298"
"11661","IMN","Isle of Man","SUSPENDED","9267"
"11662","HKG","Hong Kong","SUSPENDED","9280"
"11663","HKG","Hong Kong","ACTIVE","9301"
"11664","USA","United States","ACTIVE","6782"
"11665","GBR","United Kingdom","SUSPENDED","68"
"11666","URY","Uruguay","ACTIVE","6809"
"11667","NZL","New Zealand","SUSPENDED","6813"
"11668","GBR","United Kingdom","ACTIVE","6828"
"11669","GBR","United Kingdom","SUSPENDED","6869"
"11670","ESP","Spain","UNRECOVERABLE ACCOUNTS","6873"
"11671","GBR","United Kingdom","SUSPENDED","6890"
"11672","CHE","Switzerland","ACTIVE","69"
"11673","USA","United States","UNRECOVERABLE ACCOUNTS","6991"
"11674","IRL","Ireland","SUSPENDED","7005"
"11675","ESP","Spain","UNRECOVERABLE ACCOUNTS","7040"
"11676","GBR","United Kingdom","SUSPENDED","7047"
"11677","USA","United States","SUSPENDED","7061"
"11678","MCO","Monaco","ACTIVE","7066"
"11679","GBR","United Kingdom","SUSPENDED","709"
"11680","PAN","Panama","SUSPENDED","7101"
"11681","","","","90237"
"11682","","","","90266"
"11683","PAN","Panama","ACTIVE","9030"
"11684","JEY;GBR","Jersey;United Kingdom","SUSPENDED","711"
"11685","CAN","Canada","UNRECOVERABLE ACCOUNTS","896"
"11686","USA","United States","SUSPENDED","8988"
"11687","NIC","Nicaragua","UNRECOVERABLE ACCOUNTS","90"
"11688","","","","90002"
"11689","","","","90008"
"11690","","","","90017"
"11691","","","","90018"
"11692","","","","90037"
"11693","","","","90038"
"11694","","","","90051"
"11695","","","","90081"
"11696","","","","90097"
"11697","","","","90110"
"11698","","","","90112"
"11699","","","","90118"
"11700","","","","90128"
"11701","","","","90133"
"11702","","","","90135"
"11703","","","","90140"
"11704","","","","90157"
"11705","","","","90162"
"11706","","","","90188"
"11707","HKG","Hong Kong","INACTIVE","7124"
"11708","IMN","Isle of Man","SUSPENDED","7144"
"11709","GTM","Guatemala","UNRECOVERABLE ACCOUNTS","7159"
"11710","CHL","Chile","SUSPENDED","7171"
"11711","GBR;MCO","United Kingdom;Monaco","SUSPENDED","7172"
"11712","HKG","Hong Kong","SUSPENDED","7174"
"11713","HKG","Hong Kong","SUSPENDED","7209"
"11714","GGY;GBR","Guernsey;United Kingdom","INACTIVE","721"
"11715","ESP","Spain","ACTIVE","722"
"11716","HKG","Hong Kong","SUSPENDED","7225"
"11717","JEY;GBR","Jersey;United Kingdom","SUSPENDED","724"
"11718","DEU","Germany","SUSPENDED","7435"
"11719","","","","90199"
"11720","","","","90203"
"11721","","","","90212"
"11722","URY","Uruguay","ACTIVE","9022"
"11723","CRI","Costa Rica","UNRECOVERABLE ACCOUNTS","734"
"11724","HKG","Hong Kong","SUSPENDED","7354"
"11725","BHS","Bahamas","ACTIVE","74"
"11726","HKG","Hong Kong","ACTIVE","7437"
"11727","HKG","Hong Kong","SUSPENDED","7438"
"11728","JEY;GBR","Jersey;United Kingdom","SUSPENDED","9019"
"11729","","","","90311"
"11730","","","","90339"
"11731","","","","90340"
"11732","","","","90341"
"11733","","","","90351"
"11734","","","","90370"
"11735","","","","90374"
"11736","","","","90391"
"11737","","","","90401"
"11738","","","","90405"
"11739","","","","90407"
"11740","","","","90418"
"11741","","","","90423"
"11742","","","","90427"
"11743","PAN","Panama","ACTIVE","7470"
"11744","HKG","Hong Kong","SUSPENDED","7481"
"11745","DEU","Germany","INACTIVE","7483"
"11746","CHN","China","SUSPENDED","7491"
"11747","HKG","Hong Kong","SUSPENDED","7535"
"11748","HKG","Hong Kong","SUSPENDED","7574"
"11749","ISR","Israel","SUSPENDED","7577"
"11750","HKG","Hong Kong","ACTIVE","7583"
"11751","HKG","Hong Kong","SUSPENDED","7612"
"11752","","","","90433"
"11753","CYM","Cayman Islands","SUSPENDED","905"
"11754","IMN","Isle of Man","ACTIVE","9510"
"11755","CHE","Switzerland","SUSPENDED","952"
"11756","GGY;GBR","Guernsey;United Kingdom","SUSPENDED","9063"
"11757","HKG","Hong Kong","SUSPENDED","9070"
"11758","HKG","Hong Kong","SUSPENDED","9105"
"11759","HKG","Hong Kong","SUSPENDED","9111"
"11760","GGY;GBR","Guernsey;United Kingdom","SUSPENDED","9144"
"11761","HKG","Hong Kong","SUSPENDED","9158"
"11762","HKG","Hong Kong","SUSPENDED","9174"
"11763","VEN","Venezuela, Bolivarian Republic of","DELINQUENT","7616"
"11764","HKG","Hong Kong","ACTIVE","7618"
"11765","CHE","Switzerland","SUSPENDED","7620"
"11766","CAN","Canada","SUSPENDED","7623"
"11767","SGP","Singapore","SUSPENDED","7694"
"11768","LUX","Luxembourg","UNRECOVERABLE ACCOUNTS","7698"
"11769","USA","United States","SUSPENDED","7709"
"11770","GGY;GBR","Guernsey;United Kingdom","SUSPENDED","7720"
"11771","GBR","United Kingdom","INACTIVE","9194"
"11772","HKG","Hong Kong","SUSPENDED","9247"
"11773","PAN","Panama","SUSPENDED","9302"
"11774","TUR","Turkey","ACTIVE","9325"
"11775","PAN","Panama","UNRECOVERABLE ACCOUNTS","919"
"11776","URY","Uruguay","ACTIVE","9265"
"11777","GBR","United Kingdom","ACTIVE","928"
"11778","URY","Uruguay","ACTIVE","9304"
"11779","HKG","Hong Kong","ACTIVE","9309"
"11780","URY","Uruguay","ACTIVE","9198"
"11781","JEY;GBR","Jersey;United Kingdom","ACTIVE","9207"
"11782","BRA","Brazil","SUSPENDED","922"
"11783","CHE","Switzerland","SUSPENDED","923"
"11784","BHS","Bahamas","SUSPENDED","9235"
"11785","HKG","Hong Kong","SUSPENDED","9249"
"11786","HKG","Hong Kong","INACTIVE","9305"
"11787","DEU","Germany","SUSPENDED","931"
"11788","HKG","Hong Kong","SUSPENDED","7746"
"11789","HKG","Hong Kong","ACTIVE","7757"
"11790","GBR","United Kingdom","UNRECOVERABLE ACCOUNTS","776"
"11791","HKG","Hong Kong","ACTIVE","7777"
"11792","GBR","United Kingdom","SUSPENDED","7795"
"11793","URY","Uruguay","ACTIVE","9370"
"11794","URY","Uruguay","UNRECOVERABLE ACCOUNTS","9453"
"11795","HKG","Hong Kong","INACTIVE","9499"
"11796","HKG","Hong Kong","SUSPENDED","7806"
"11797","HKG","Hong Kong","SUSPENDED","7807"
"11798","CHE","Switzerland","SUSPENDED","7896"
"11799","HKG","Hong Kong","SUSPENDED","7899"
"11800","JEY;GBR","Jersey;United Kingdom","SUSPENDED","8823"
"11801","ZAF","South Africa","SUSPENDED","8827"
"11802","SGP","Singapore","ACTIVE","8832"
"11803","ZAF","South Africa","SUSPENDED","8849"
"11804","ARG","Argentina","ACTIVE","8884"
"11805","HKG","Hong Kong","SUSPENDED","8895"
"11806","MCO","Monaco","SUSPENDED","892"
"11807","AUT","Austria","SUSPENDED","8958"
"11808","RUS","Russian Federation","ACTIVE","8969"
"11809","HKG","Hong Kong","SUSPENDED","9312"
"11810","HKG","Hong Kong","UNRECOVERABLE ACCOUNTS","9322"
"11811","HRV","Croatia","SUSPENDED","935"
"11812","HKG","Hong Kong","ACTIVE","9388"
"11813","JEY;GBR","Jersey;United Kingdom","SUSPENDED","9423"
"11814","HKG","Hong Kong","SUSPENDED","9331"
"11815","PAN","Panama","SUSPENDED","9333"
"11816","SWE","Sweden","SUSPENDED","9364"
"11817","HKG","Hong Kong","SUSPENDED","9398"
"11818","HKG","Hong Kong","ACTIVE","9410"
"11819","HKG","Hong Kong","ACTIVE","9415"
"11820","HKG","Hong Kong","ACTIVE","9320"
"11821","URY","Uruguay","ACTIVE","9339"
"11822","JEY;GBR","Jersey;United Kingdom","SUSPENDED","9344"
"11823","HKG","Hong Kong","SUSPENDED","9372"
"11824","HKG","Hong Kong","SUSPENDED","9531"
"11825","HKG","Hong Kong","ACTIVE","9599"
"11826","CRI","Costa Rica","INACTIVE","9607"
"11827","JOR","Jordan","SUSPENDED","9623"
"11828","HKG","Hong Kong","SUSPENDED","9625"
"11829","JEY;GBR","Jersey;United Kingdom","SUSPENDED","8972"
"11830","HKG","Hong Kong","SUSPENDED","8973"
"11831","HKG","Hong Kong","ACTIVE","8994"
"11832","","","","90015"
"11833","","","","90016"
"11834","","","","90023"
"11835","","","","90027"
"11836","","","","90032"
"11837","","","","90044"
"11838","","","","90045"
"11839","","","","90047"
"11840","","","","90052"
"11841","","","","90096"
"11842","USA","United States","SUSPENDED","901"
"11843","","","","90102"
"11844","","","","90117"
"11845","","","","90143"
"11846","","","","90146"
"11847","","","","90147"
"11848","HKG","Hong Kong","SUSPENDED","9630"
"11849","HKG","Hong Kong","SUSPENDED","9655"
"11850","HKG","Hong Kong","ACTIVE","9657"
"11851","BHS","Bahamas","SUSPENDED","9665"
"11852","URY","Uruguay","SUSPENDED","9675"
"11853","HKG","Hong Kong","SUSPENDED","9685"
"11854","PRT","Portugal","SUSPENDED","9686"
"11855","CHE","Switzerland","ACTIVE","9719"
"11856","CRI","Costa Rica","INACTIVE","974"
"11857","AUS","Australia","ACTIVE","9752"
"11858","IMN","Isle of Man","SUSPENDED","7914"
"11859","JEY;GBR","Jersey;United Kingdom","ACTIVE","7926"
"11860","TWN","Taiwan, Province of China","UNRECOVERABLE ACCOUNTS","7945"
"11861","JEY;GBR","Jersey;United Kingdom","SUSPENDED","7947"
"11862","IMN","Isle of Man","SUSPENDED","7991"
"11863","PAN","Panama","ACTIVE","8000"
"11864","GGY;GBR","Guernsey;United Kingdom","SUSPENDED","8001"
"11865","ESP","Spain","SUSPENDED","8003"
"11866","PAN;CHE","Panama;Switzerland","ACTIVE","9373"
"11867","USA","United States","SUSPENDED","9384"
"11868","HKG","Hong Kong","SUSPENDED","9413"
"11869","HKG","Hong Kong","SUSPENDED","9441"
"11870","RUS","Russian Federation","UNRECOVERABLE ACCOUNTS","9426"
"11871","JEY;GBR","Jersey;United Kingdom","INACTIVE","9467"
"11872","HKG","Hong Kong","SUSPENDED","9494"
"11873","ISR","Israel","SUSPENDED","9500"
"11874","VEN","Venezuela, Bolivarian Republic of","SUSPENDED","9505"
"11875","HKG","Hong Kong","ACTIVE","8004"
"11876","BLZ","Belize","SUSPENDED","8022"
"11877","ESP","Spain","UNRECOVERABLE ACCOUNTS","803"
"11878","PAN","Panama","SUSPENDED","8072"
"11879","HKG","Hong Kong","ACTIVE","8085"
"11880","HKG","Hong Kong","ACTIVE","8086"
"11881","PAN","Panama","SUSPENDED","810"
"11882","HKG","Hong Kong","SUSPENDED","8112"
"11883","","","","90155"
"11884","","","","90179"
"11885","","","","90186"
"11886","","","","90194"
"11887","","","","90195"
"11888","","","","90204"
"11889","","","","90209"
"11890","","","","90216"
"11891","","","","90232"
"11892","","","","90238"
"11893","","","","90239"
"11894","","","","90249"
"11895","","","","90255"
"11896","URY","Uruguay","ACTIVE","9026"
"11897","","","","90270"
"11898","","","","90278"
"11899","","","","90282"
"11900","","","","90286"
"11901","","","","90289"
"11902","","","","90296"
"11903","","","","90304"
"11904","","","","90312"
"11905","","","","90345"
"11906","","","","90348"
"11907","","","","90358"
"11908","","","","9036"
"11909","","","","90364"
"11910","","","","90393"
"11911","MCO","Monaco","SUSPENDED","9041"
"11912","ESP","Spain","SUSPENDED","9756"
"11913","HKG","Hong Kong","ACTIVE","9773"
"11914","HKG","Hong Kong","ACTIVE","9794"
"11915","HKG","Hong Kong","SUSPENDED","9810"
"11916","THA","Thailand","ACTIVE","9830"
"11917","USA","United States","SUSPENDED","9833"
"11918","HKG","Hong Kong","SUSPENDED","984"
"11919","HKG","Hong Kong","SUSPENDED","9845"
"11920","HKG","Hong Kong","SUSPENDED","9884"
"11921","RUS","Russian Federation","SUSPENDED","8117"
"11922","HKG","Hong Kong","SUSPENDED","8130"
"11923","RUS","Russian Federation","SUSPENDED","8135"
"11924","USA","United States","SUSPENDED","8143"
"11925","PAN","Panama","SUSPENDED","8152"
"11926","HKG","Hong Kong","SUSPENDED","8172"
"11927","GTM","Guatemala","UNRECOVERABLE ACCOUNTS","8199"
"11928","CYM","Cayman Islands","ACTIVE","8215"
"11929","JEY;GBR","Jersey;United Kingdom","SUSPENDED","8238"
"11930","GBR","United Kingdom","SUSPENDED","824"
"11931","LUX","Luxembourg","SUSPENDED","8252"
"11932","ECU","Ecuador","ACTIVE","8276"
"11933","GBR","United Kingdom","SUSPENDED","8299"
"11934","USA","United States","SUSPENDED","8329"
"11935","EGY","Egypt","SUSPENDED","8332"
"11936","HKG","Hong Kong","SUSPENDED","8291"
"11937","GBR","United Kingdom","UNRECOVERABLE ACCOUNTS","831"
"11938","USA","United States","SUSPENDED","8412"
"11939","PAN","Panama","ACTIVE","6912"
"11940","GBR","United Kingdom","SUSPENDED","6924"
"11941","MCO","Monaco","SUSPENDED","6925"
"11942","HKG","Hong Kong","SUSPENDED","6957"
"11943","HKG","Hong Kong","SUSPENDED","6999"
"11944","ESP","Spain","SUSPENDED","7020"
"11945","ESP","Spain","SUSPENDED","7030"
"11946","HKG","Hong Kong","ACTIVE","7054"
"11947","HKG","Hong Kong","SUSPENDED","9515"
"11948","HKG","Hong Kong","ACTIVE","9533"
"11949","GTM","Guatemala","CLIENT IN REPRESENTATIVE TERRITORY","954"
"11950","JEY;GBR","Jersey;United Kingdom","UNRECOVERABLE ACCOUNTS","9544"
"11951","ESP","Spain","SUSPENDED","9548"
"11952","PAN","Panama","SUSPENDED","9556"
"11953","HKG","Hong Kong","SUSPENDED","9563"
"11954","HKG","Hong Kong","SUSPENDED","9568"
"11955","VEN","Venezuela, Bolivarian Republic of","UNRECOVERABLE ACCOUNTS","9589"
"11956","HKG","Hong Kong","INACTIVE","7058"
"11957","USA","United States","UNRECOVERABLE ACCOUNTS","7073"
"11958","FRA","France","UNRECOVERABLE ACCOUNTS","7074"
"11959","USA;PAN","United States;Panama","SUSPENDED","7076"
"11960","GIB","Gibraltar","SUSPENDED","7092"
"11961","HKG","Hong Kong","SUSPENDED","7109"
"11962","GTM","Guatemala","SUSPENDED","7143"
"11963","LUX","Luxembourg","ACTIVE","7180"
"11964","LIE","Liechtenstein","SUSPENDED","8419"
"11965","HKG","Hong Kong","SUSPENDED","8420"
"11966","HKG","Hong Kong","ACTIVE","8431"
"11967","CAN","Canada","SUSPENDED","846"
"11968","GBR","United Kingdom","UNRECOVERABLE ACCOUNTS","847"
"11969","FIN","Finland","SUSPENDED","8473"
"11970","BHS","Bahamas","SUSPENDED","8498"
"11971","JEY;GBR","Jersey;United Kingdom","SUSPENDED","850"
"11972","HKG","Hong Kong","SUSPENDED","8502"
"11973","HKG","Hong Kong","SUSPENDED","9600"
"11974","SWE","Sweden","SUSPENDED","9629"
"11975","HKG","Hong Kong","SUSPENDED","9680"
"11976","GRC","Greece","SUSPENDED","8533"
"11977","URY","Uruguay","ACTIVE","9617"
"11978","PAN","Panama","ACTIVE","9670"
"11979","HKG","Hong Kong","ACTIVE","9679"
"11980","HKG","Hong Kong","ACTIVE","9693"
"11981","HKG","Hong Kong","ACTIVE","9694"
"11982","HKG","Hong Kong","SUSPENDED","8543"
"11983","CHE","Switzerland","ACTIVE","8547"
"11984","HKG","Hong Kong","SUSPENDED","8548"
"11985","HKG","Hong Kong","ACTIVE","8566"
"11986","HKG","Hong Kong","SUSPENDED","8600"
"11987","HKG","Hong Kong","ACTIVE","8607"
"11988","HKG","Hong Kong","SUSPENDED","8617"
"11989","HKG","Hong Kong","ACTIVE","8620"
"11990","PAN","Panama","SUSPENDED","8655"
"11991","CAN","Canada","SUSPENDED","8727"
"11992","SAU","Saudi Arabia","SUSPENDED","8746"
"11993","HKG","Hong Kong","SUSPENDED","9092"
"11994","SGP","Singapore","SUSPENDED","9109"
"11995","HKG","Hong Kong","SUSPENDED","9140"
"11996","SYR","Syrian Arab Republic","SUSPENDED","9148"
"11997","JEY;GBR","Jersey;United Kingdom","SUSPENDED","8751"
"11998","HKG","Hong Kong","SUSPENDED","8761"
"11999","IRL","Ireland","SUSPENDED","8785"
"12000","HKG","Hong Kong","SUSPENDED","8796"
"12001","GBR","United Kingdom","ACTIVE","88"
"12002","HKG","Hong Kong","INACTIVE","9326"
"12003","HKG","Hong Kong","ACTIVE","9328"
"12004","GGY;GBR","Guernsey;United Kingdom","SUSPENDED","933"
"12005","URY","Uruguay","ACTIVE","9382"
"12006","GTM","Guatemala","PROSPECT","94"
"12007","HKG","Hong Kong","SUSPENDED","9403"
"12008","ARE","United Arab Emirates","ACTIVE","9405"
"12009","CHE","Switzerland","SUSPENDED","9411"
"12010","PAK","Pakistan","SUSPENDED","9418"
"12011","HKG","Hong Kong","SUSPENDED","7185"
"12012","ARE","United Arab Emirates","UNRECOVERABLE ACCOUNTS","7186"
"12013","BMU","Bermuda","SUSPENDED","7198"
"12014","GBR","United Kingdom","SUSPENDED","7227"
"12015","HKG","Hong Kong","SUSPENDED","7240"
"12016","","","","90428"
"12017","","","","90432"
"12018","CHE","Switzerland","ACTIVE","9058"
"12019","JEY;GBR","Jersey;United Kingdom","INACTIVE","7201"
"12020","HKG","Hong Kong","SUSPENDED","7232"
"12021","HKG","Hong Kong","SUSPENDED","729"
"12022","HKG","Hong Kong","SUSPENDED","9098"
"12023","KWT","Kuwait","ACTIVE","9117"
"12024","HKG","Hong Kong","SUSPENDED","9152"
"12025","HKG","Hong Kong","ACTIVE","7301"
"12026","JEY;GBR","Jersey;United Kingdom","SUSPENDED","738"
"12027","LIE","Liechtenstein","ACTIVE","7382"
"12028","CHE","Switzerland","ACTIVE","7407"
"12029","PAN","Panama","UNRECOVERABLE ACCOUNTS","7411"
"12030","HKG","Hong Kong","ACTIVE","7515"
