"ERA" "R" "ER" "HR" "WHIP" "GO_AO" "OBP" "SLG" "OPS" "K_9" "BB_9" "H_9" "K_BB" "P_IP" "WR"
"2819" 4.37 0.52060737527115 0.488069414316703 0.0867678958785249 1.41 1.38 0.341 0.386 0.727 7.38 4.08 8.64 1.81 17.44 -0.384615384615385
"2820" 4.67 0.576652601969058 0.520393811533052 0.140646976090014 1.6 1.72 0.363 0.448 0.811 5.93 5.93 8.45 1 18.29 -0.272727272727273
"2821" 5.12 0.651376146788991 0.568807339449541 0.0917431192660551 1.4 1.14 0.33 0.429 0.759 5.7 2.23 10.4 2.56 15.65 -0.5
"2822" 3.1 0.409836065573771 0.344262295081967 0.147540983606557 1.31 1.13 0.314 0.396 0.709 7.23 4.13 7.67 1.75 16.33 0.6
"2823" 4.3 0.495382031905961 0.478589420654912 0.0839630562552477 1.51 1.1 0.349 0.422 0.771 5.88 3.54 10.03 1.66 17.3 -0.529411764705882
"2824" 4.54 0.564399421128799 0.506512301013025 0.0868306801736614 1.41 0.95 0.344 0.411 0.754 7.4 3.38 9.35 2.19 16.64 0.333333333333333
"2825" 2.88 0.375 0.319444444444444 0.0972222222222222 1.32 1.16 0.32 0.398 0.718 7.75 3.75 8.13 2.07 16.06 0.333333333333333
"2826" 5.09 0.590128755364807 0.568669527896996 0.0965665236051502 1.37 1.14 0.322 0.446 0.768 5.96 1.73 10.57 3.44 16.1 -0.272727272727273
"2827" 4.62 0.597609561752988 0.51792828685259 0.099601593625498 1.58 1.27 0.361 0.387 0.747 7.46 5.33 8.88 1.4 17.72 -0.111111111111111
"2828" 6.42 0.715350223546945 0.715350223546945 0.22354694485842 1.49 0.96 0.354 0.536 0.89 6.42 2.14 11.23 3 16.5 0.6
"2829" 2.35 0.285374554102259 0.261593341260404 0.0475624256837099 1.19 1.66 0.301 0.342 0.643 8.22 2.24 8.43 3.67 15.31 0.142857142857143
"2830" 2.11 0.236220472440945 0.236220472440945 0.10498687664042 1.07 0.45 0.273 0.288 0.561 10.8 4.23 5.4 2.56 17.5 1
"2831" 4.56 0.558882235528942 0.508982035928144 0.169660678642715 1.36 1.34 0.333 0.444 0.777 4.29 3.31 8.94 1.3 15.48 -0.2
"2832" 4.13 0.46583850931677 0.46583850931677 0 1.44 2.17 0.364 0.361 0.725 4.68 3.86 9.09 1.21 15.58 0.6
"2833" 3.1 0.344262295081967 0.344262295081967 0.0819672131147541 1.25 0.73 0.307 0.352 0.659 9.3 2.95 8.26 3.15 16.05 0.333333333333333
"2834" 5.73 0.659090909090909 0.636363636363636 0.0681818181818182 1.68 1.11 0.391 0.405 0.795 5.32 3.89 11.25 1.37 16.18 0.142857142857143
"2835" 2.75 0.319444444444444 0.305555555555556 0.125 0.92 0.92 0.245 0.331 0.576 10.75 2.13 6.13 5.06 15.63 -0.111111111111111
"2836" 2.77 0.326923076923077 0.307692307692308 0.0961538461538462 1.13 0.93 0.284 0.33 0.614 7.96 3.81 6.4 2.09 17 0.6
"2837" 7.77 0.912863070539419 0.871369294605809 0.145228215767635 1.77 0.53 0.38 0.505 0.885 7.21 4.44 11.47 1.63 18.6 0
"2838" 5.8 0.694915254237288 0.644067796610169 0.186440677966102 1.53 1.24 0.356 0.547 0.903 9 1.68 12.05 5.36 16.97 0.142857142857143
"2839" 4.5 0.52 0.5 0.14 1.48 1.05 0.355 0.49 0.845 9.18 2.7 10.62 3.4 17 0.6
"2840" 3.34 0.383064516129032 0.372983870967742 0.141129032258065 1.19 0.95 0.305 0.377 0.682 8.67 3.43 7.31 2.53 16.84 0
"2841" 4.69 0.647887323943662 0.52112676056338 0.0985915492957746 1.56 1.04 0.361 0.433 0.793 5.96 4.31 9.76 1.38 16.79 0.142857142857143
"2842" 3.25 0.453514739229025 0.36281179138322 0.102040816326531 1.44 1.46 0.345 0.409 0.753 5.48 4.36 8.63 1.26 16.29 0.333333333333333
"2843" 1.79 0.199637023593466 0.199637023593466 0.0907441016333938 0.85 1.37 0.235 0.29 0.525 10.25 1.63 6.02 6.3 14.57 0.333333333333333
"2844" 3.33 0.370898716119829 0.370898716119829 0.14265335235378 1.34 0.73 0.332 0.348 0.68 10.11 5.12 6.91 1.98 19.36 0.6
"2845" 3.47 0.427698574338086 0.386965376782077 0.122199592668024 1.32 1.04 0.325 0.45 0.775 6.39 2.37 9.49 2.69 15.57 0
"2846" 3.99 0.494450050454087 0.443995963673058 0.12108980827447 1.27 0.87 0.309 0.423 0.732 8.52 2.99 8.43 2.85 17.6 0.142857142857143
"2847" 3.46 0.415384615384615 0.384615384615385 0.0615384615384615 1.23 1.6 0.313 0.371 0.685 7.34 2.35 8.72 3.12 15.69 -0.428571428571429
"2848" 4.03 0.499168053244592 0.449251247920133 0.0332778702163062 1.52 1.5 0.356 0.393 0.749 6.56 2.98 10.74 2.2 16.89 0.142857142857143
"2849" 2.5 0.303413400758534 0.278128950695322 0.0632111251580278 1.11 1.04 0.277 0.301 0.578 9.87 3.29 6.69 3 15.38 0.142857142857143
"2850" 4.15 0.504347826086956 0.460869565217391 0.139130434782609 1.35 0.34 0.324 0.459 0.784 6.26 2.82 9.31 2.22 16.06 -0.384615384615385
"2851" 2.39 0.349417637271215 0.266222961730449 0.149750415973378 1.13 1.82 0.292 0.35 0.642 6.56 3.28 6.86 2 14.83 0.5
"2852" 6.2 0.718038528896673 0.691768826619965 0.140105078809107 1.37 1.1 0.329 0.434 0.763 8.56 2.75 9.58 3.11 17.06 -0.5
"2853" 3.03 0.386473429951691 0.338164251207729 0.0966183574879227 1.2 1.82 0.292 0.395 0.687 6.06 1.73 9.1 3.5 14.73 0.2
"2854" 2.53 0.283018867924528 0.283018867924528 0.0539083557951482 0.92 0.63 0.242 0.253 0.495 8.68 3.38 4.94 2.57 16.92 0.2
"2855" 3.71 0.45 0.4125 0.0625 1.36 1.35 0.326 0.396 0.722 7.76 2.03 10.24 3.83 16.01 -0.454545454545455
"2856" 2.7 0.3486529318542 0.301109350237718 0.0792393026941363 1.17 1 0.295 0.351 0.645 8.67 3.13 7.39 2.77 16.85 1
"2857" 2.18 0.338709677419355 0.241935483870968 0.0806451612903226 0.92 1.1 0.255 0.294 0.549 7.98 2.32 5.95 3.44 15.15 0.2
"2858" 3.59 0.414507772020725 0.401554404145078 0.0906735751295337 1.29 1.25 0.307 0.413 0.719 6.26 2.43 9.15 2.57 15.3 -0.333333333333333
"2859" 4.27 0.498915401301518 0.477223427331887 0.108459869848156 1.32 1.48 0.321 0.366 0.688 10.1 3.69 8.16 2.74 17.09 -0.142857142857143
"2860" 4.43 0.507246376811594 0.492753623188406 0.144927536231884 1.62 0.91 0.364 0.457 0.821 5.87 4.17 10.43 1.41 16.81 -0.25
"2861" 7.55 0.895140664961637 0.843989769820972 0.230179028132992 2.01 1 0.431 0.589 1.02 7.09 4.12 13.96 1.72 19.07 -0.454545454545455
"2862" 3.48 0.420560747663551 0.389408099688474 0.0623052959501558 1.18 1.27 0.297 0.303 0.601 9.05 3.06 7.52 2.95 14.92 0.5
"2863" 5.7 0.657894736842105 0.639097744360902 0.131578947368421 1.49 0.95 0.345 0.445 0.79 5.03 3.86 9.56 1.3 15.54 -0.142857142857143
"2864" 2.43 0.285306704707561 0.271041369472183 0.0713266761768902 1.09 0.79 0.271 0.299 0.57 11.13 3.71 6.14 3 17.57 1
"2865" 3.16 0.355450236966825 0.355450236966825 0.118483412322275 1.2 0.63 0.303 0.32 0.623 7.8 4.85 5.91 1.61 17.27 0.5
"2866" 5.04 0.56 0.56 0.12 1.24 1.07 0.298 0.427 0.725 6.48 2.88 8.28 2.25 17.04 0.5
"2867" 4.95 0.601851851851852 0.555555555555555 0.138888888888889 1.69 1 0.385 0.453 0.838 7.63 4.95 10.31 1.54 18.57 0.2
"2868" 2.73 0.321489001692047 0.304568527918782 0.0846023688663283 1.15 0.89 0.293 0.338 0.631 10.62 3.94 6.37 2.69 16.48 -0.25
"2869" 7.35 0.82039911308204 0.82039911308204 0.199556541019956 1.63 0.9 0.37 0.54 0.91 7.35 2.38 12.31 3.08 17.67 0.2
"2870" 3.38 0.534351145038168 0.381679389312977 0.190839694656489 1.31 0.55 0.316 0.477 0.792 6.41 1.69 10.13 3.8 16.2 0.5
"2871" 4.14 0.486725663716814 0.464601769911504 0.154867256637168 1.38 1.26 0.32 0.423 0.743 6.11 3.74 8.67 1.63 16.99 0.2
"2872" 3.02 0.384615384615385 0.339366515837104 0.0678733031674208 1.14 0.74 0.303 0.344 0.647 7.66 2.42 7.86 3.17 15.87 0.2
"2873" 6.89 0.831600831600832 0.769230769230769 0.166320166320166 1.86 0.8 0.404 0.544 0.948 3.54 3.35 13.41 1.06 17.17 -0.142857142857143
"2874" 5.27 0.658049353701528 0.587544065804935 0.164512338425382 1.55 1.54 0.361 0.462 0.823 4.01 4.11 9.81 0.97 16.27 -0.454545454545455
"2875" 1.01 0.112540192926045 0.112540192926045 0.0482315112540193 0.65 1.12 0.186 0.172 0.358 16.66 2.01 3.88 8.29 14.94 0.5
"2876" 3.78 0.432098765432099 0.432098765432099 0.0617283950617284 1.5 1.54 0.347 0.385 0.732 7.56 3.78 9.72 2 17.88 1
"2877" 3.14 0.385288966725044 0.350262697022767 0.0525394045534151 1.2 1.04 0.3 0.327 0.627 9.58 3.61 7.22 2.65 16.57 0
"2878" 3.55 0.436619718309859 0.394366197183099 0.183098591549296 1.35 0.68 0.331 0.422 0.753 8.87 4.44 7.73 2 17.42 -0.25
"2879" 2.5 0.361111111111111 0.277777777777778 0.0277777777777778 1.42 2.22 0.336 0.365 0.7 7 3.5 9.25 2 15.78 1
"2880" 2.61 0.32258064516129 0.290322580645161 0.032258064516129 1.16 1.22 0.281 0.333 0.615 6.68 2.32 8.13 2.88 16.52 0.5
"2881" 3.42 0.43557168784029 0.381125226860254 0.0725952813067151 1.54 0.8 0.352 0.31 0.662 11.71 7.32 6.51 1.6 20.06 0
"2882" 4.91 0.548628428927681 0.548628428927681 0.149625935162095 1.61 1.48 0.364 0.491 0.855 8.03 3.12 11.38 2.57 15.79 0.2
"2883" 2.56 0.320855614973262 0.285204991087344 0.053475935828877 1.26 0.69 0.315 0.357 0.672 9.11 3.36 7.99 2.71 17.22 0.2
"2884" 3.35 0.374064837905237 0.374064837905237 0.0748129675810474 1.19 0.94 0.296 0.292 0.588 11.38 4.46 6.25 2.55 17.03 0.2
"2885" 3.77 0.49934296977661 0.420499342969777 0.144546649145861 1.23 0.77 0.308 0.378 0.685 8.96 3.54 7.55 2.53 17.58 -0.142857142857143
"2886" 6.12 0.68 0.68 0.16 1.72 0.56 0.378 0.502 0.881 8.46 3.42 12.06 2.47 18.22 0.2
"2887" 3.31 0.460829493087558 0.368663594470046 0.122887864823349 1.22 1.35 0.307 0.414 0.721 5.65 2.07 8.95 2.73 15.09 -0.454545454545455
"2888" 2.8 0.358814352574103 0.31201248049922 0.109204368174727 1.06 0.95 0.273 0.357 0.631 10.91 1.82 7.69 6 16.68 -0.25
"2889" 1.73 0.245183887915937 0.192644483362522 0.0525394045534151 1.15 2.74 0.3 0.302 0.602 7.22 2.98 7.38 2.42 14.74 1
"2890" 2.06 0.231316725978648 0.231316725978648 0.0533807829181495 1.02 0.95 0.282 0.294 0.575 8.26 2.38 6.83 3.47 15.44 -0.142857142857143
"2891" 1.67 0.21505376344086 0.188172043010753 0.0806451612903226 1.22 0.82 0.297 0.374 0.671 9.32 3.58 7.41 2.6 16.91 0.5
"2892" 2.56 0.356633380884451 0.285306704707561 0.114122681883024 1.04 0.95 0.273 0.358 0.631 9.98 2.05 7.29 4.88 15.06 0.5
"2893" 2.57 0.285714285714286 0.285714285714286 0.1 1.1 0.77 0.283 0.348 0.631 9.77 3.09 6.81 3.17 17.23 0
"2894" 3.91 0.565217391304348 0.434782608695652 0.217391304347826 1.52 0.83 0.343 0.506 0.849 10.57 5.09 8.61 2.08 19.09 0.5
"2895" 4.24 0.522151898734177 0.474683544303797 0.0632911392405063 1.46 0.82 0.341 0.357 0.698 7.35 4.95 8.2 1.49 16.95 -0.142857142857143
"2896" 2.82 0.36745406824147 0.31496062992126 0.05249343832021 1.2 1.06 0.305 0.296 0.601 8.92 3.99 6.81 2.24 15.97 1
"2897" 3.59 0.489510489510489 0.402097902097902 0.122377622377622 0.99 0.66 0.25 0.367 0.617 6.55 1.87 7.02 3.5 16.11 -0.4
"2898" 4.75 0.545454545454545 0.527272727272727 0.109090909090909 1.36 0.55 0.324 0.43 0.753 8.84 2.95 9.33 3 16.75 0.2
"2899" 4.4 0.542907180385289 0.490367775831874 0.192644483362522 1.43 1.32 0.337 0.516 0.853 8.01 2.67 10.2 3 17.06 0.5
"2900" 4.69 0.537084398976982 0.524296675191816 0.0895140664961637 1.44 1.19 0.341 0.408 0.749 9.5 3.43 9.5 2.77 18.55 0
"2901" 3.92 0.435897435897436 0.435897435897436 0.128205128205128 1.28 1.03 0.311 0.412 0.723 9.46 3.23 8.31 2.93 17.15 0.5
"2902" 2.66 0.360655737704918 0.295081967213115 0.0327868852459016 1.43 1.64 0.348 0.398 0.747 7.67 3.25 9.59 2.36 16.54 0.2
"2903" 2.37 0.26578073089701 0.26578073089701 0 0.99 1.03 0.267 0.229 0.496 7.12 2.37 6.53 3 13.02 0.5
"2904" 5.03 0.592515592515592 0.561330561330561 0.155925155925156 1.42 0.95 0.334 0.464 0.798 5.77 2.89 9.87 2 15.09 -0.333333333333333
"2905" 4.3 0.510752688172043 0.483870967741935 0.10752688172043 1.33 1.12 0.323 0.375 0.698 9.32 4.78 7.17 1.95 17.47 0.5
"2906" 2.9 0.32258064516129 0.32258064516129 0.0967741935483871 0.74 0.49 0.205 0.262 0.467 10.16 1.45 5.23 7 15.23 0.2
"2907" 3.78 0.492753623188406 0.420289855072464 0.0434782608695652 1.25 0.58 0.308 0.341 0.649 6.26 3.52 7.7 1.78 16.51 -0.142857142857143
"2908" 2.63 0.3690036900369 0.29520295202952 0.0553505535055351 1.21 0.44 0.299 0.296 0.595 10.87 4.61 6.26 2.36 17.25 -0.25
"2909" 6.31 0.729072907290729 0.702070207020702 0.144014401440144 1.62 1.33 0.365 0.482 0.847 4.93 3.48 11.07 1.42 16.99 -0.6
"2910" 3.46 0.384615384615385 0.384615384615385 0.0769230769230769 1.36 0.87 0.308 0.366 0.674 11.08 4.15 8.08 2.67 18.72 0.2
"2911" 5.36 0.607142857142857 0.595238095238095 0.130952380952381 1.32 0.86 0.326 0.422 0.748 8.04 3.32 8.57 2.42 16.89 -0.666666666666667
"2912" 1.58 0.195694716242661 0.176125244618395 0.0391389432485323 0.99 1.46 0.256 0.293 0.549 6.31 1.58 7.36 4 13.62 0.333333333333333
"2913" 5.47 0.627450980392157 0.607843137254902 0.156862745098039 1.51 0.96 0.351 0.456 0.807 7.06 3.71 9.88 1.9 18.59 0
"2914" 6.5 0.777777777777778 0.722222222222222 0.277777777777778 1.39 0.59 0.337 0.493 0.83 6 5.5 7 1.09 16.56 1
"2915" 4.73 0.608247422680412 0.525773195876289 0.103092783505155 1.32 1.38 0.315 0.403 0.719 7.42 3.62 8.26 2.05 15.71 -0.6
"2916" 4.33 0.5 0.480769230769231 0.134615384615385 1.27 0.42 0.305 0.358 0.662 14.02 4.5 6.92 3.12 18.23 -0.428571428571429
"2917" 3.88 0.542299349240781 0.433839479392625 0.130151843817787 1.23 0.85 0.31 0.411 0.722 5.63 1.55 9.52 3.63 14.94 0.333333333333333
"2918" 3.64 0.479452054794521 0.410958904109589 0.0684931506849315 1.21 1.28 0.314 0.404 0.717 5.46 2.12 8.8 2.57 13.89 0.333333333333333
"2919" 3.78 0.422960725075529 0.422960725075529 0.166163141993958 1.25 0.6 0.305 0.369 0.674 10.13 4.46 6.75 2.27 17.54 -0.333333333333333
"2920" 4.4 0.529801324503311 0.496688741721854 0.0662251655629139 1.17 0.74 0.306 0.27 0.576 9.98 5.28 5.28 1.89 17.12 0
"2921" 5.72 0.654664484451718 0.638297872340426 0.180032733224223 1.52 0.81 0.36 0.496 0.855 7.48 3.38 10.27 2.22 16.65 -0.333333333333333
"2922" 3.72 0.443213296398892 0.415512465373961 0.0969529085872576 1.16 0.49 0.283 0.338 0.621 10.4 3.59 6.81 2.9 17.75 -0.5
"2923" 4.91 0.545454545454545 0.545454545454545 0.242424242424242 1.21 0.69 0.309 0.488 0.797 8.18 1.91 9 4.29 16 0
"2924" 4 0.518518518518518 0.444444444444444 0.0925925925925926 1.65 1.54 0.375 0.479 0.854 8.5 3 11.83 2.83 17.26 -0.2
"2925" 2.44 0.291666666666667 0.270833333333333 0.104166666666667 1.08 0.69 0.273 0.288 0.561 11.25 4.31 5.44 2.61 17.73 -0.2
"2926" 6.39 0.763157894736842 0.710526315789474 0.131578947368421 1.66 1.24 0.386 0.472 0.858 5.68 5.45 9.47 1.04 17.21 -0.333333333333333
"2927" 3.04 0.382165605095541 0.339702760084926 0.0636942675159236 1.08 0.63 0.27 0.341 0.611 11.41 2.09 7.61 5.45 16.63 0.333333333333333
"2928" 3.48 0.396039603960396 0.396039603960396 0.0495049504950495 1.31 0.58 0.326 0.329 0.655 8.71 3.92 7.84 2.22 17.03 0.333333333333333
"2929" 3.9 0.477941176470588 0.441176470588235 0.0735294117647059 1.59 0.63 0.364 0.408 0.771 9.11 5.86 8.46 1.56 19.05 0
"2930" 2.06 0.257142857142857 0.228571428571429 0.0857142857142857 0.97 0.37 0.25 0.328 0.578 8.23 2.31 6.43 3.56 16.97 0.333333333333333
"2931" 7.2 0.8 0.8 0.2 1.7 0.94 0.369 0.512 0.881 7.2 4.5 10.8 1.6 17.53 0
"2932" 6.2 0.751445086705202 0.69364161849711 0.101156069364162 1.54 1.11 0.362 0.437 0.799 6.72 2.71 11.11 2.48 16.56 -0.666666666666667
"2933" 5.09 0.697674418604651 0.581395348837209 0.116279069767442 1.58 0.73 0.361 0.412 0.773 7.64 6.11 8.15 1.25 18.57 0
"2934" 2.39 0.26685393258427 0.26685393258427 0.098314606741573 1.09 1.22 0.28 0.332 0.612 9.04 2.64 7.16 3.43 15.36 1
"2935" 2.6 0.288888888888889 0.288888888888889 0.0222222222222222 1.49 1.27 0.354 0.331 0.685 7.4 4.6 8.8 1.61 16.64 -0.2
"2936" 3.64 0.476190476190476 0.404761904761905 0.119047619047619 1.38 1.69 0.331 0.404 0.735 4.93 2.79 9.64 1.77 16.79 -0.2
"2937" 2.5 0.308370044052863 0.279001468428781 0.0587371512481645 1.02 0.51 0.263 0.282 0.544 12.91 2.9 6.32 4.45 15.85 -0.2
"2938" 1.15 0.257234726688103 0.128617363344051 0.0321543408360129 1.12 1.13 0.29 0.275 0.566 11.49 4.02 6.03 2.86 15.77 1
"2939" 2.85 0.398936170212766 0.319148936170213 0.0930851063829787 1.15 2.7 0.292 0.385 0.677 5.95 2.62 7.73 2.27 15.36 0
"2940" 2.49 0.30791788856305 0.278592375366569 0.0439882697947214 1.02 2.04 0.272 0.284 0.556 5.37 1.97 7.21 2.73 14.88 0.333333333333333
"2941" 3.25 0.453514739229025 0.36281179138322 0.113378684807256 1.31 0.47 0.312 0.405 0.717 9.14 3.05 8.73 3 16.92 -0.333333333333333
"2942" 6.21 0.793103448275862 0.689655172413793 0.172413793103448 1.69 1.46 0.383 0.512 0.896 8.07 3.1 12.1 2.6 17.41 -0.2
"2943" 5.14 0.698412698412698 0.571428571428571 0.142857142857143 1.49 1.3 0.35 0.484 0.834 7.71 2.57 10.86 3 17.19 -0.428571428571429
"2944" 2.47 0.347222222222222 0.277777777777778 0.0694444444444444 1.05 1.29 0.26 0.331 0.591 9.07 2.47 7.01 3.67 14.82 0.333333333333333
"2945" 3.24 0.37037037037037 0.37037037037037 0 0.72 1.15 0.224 0.197 0.421 13.5 1.62 4.86 8.33 16.8 1
"2946" 3.13 0.375 0.347222222222222 0.0138888888888889 1.36 1.51 0.332 0.295 0.628 6.75 4.13 8.13 1.64 15.39 -0.5
"2947" 3.67 0.439882697947214 0.410557184750733 0.102639296187683 1.31 0.72 0.326 0.403 0.729 5.64 2.49 9.31 2.26 15.7 -0.428571428571429
"2948" 3.98 0.497512437810945 0.447761194029851 0.0746268656716418 1.5 1.36 0.35 0.342 0.693 8.41 5.31 8.19 1.58 17.48 0
"2949" 6.08 0.687022900763359 0.687022900763359 0.114503816793893 1.69 0.41 0.397 0.441 0.838 10.8 5.06 10.13 2.13 19.76 -0.2
"2950" 3.62 0.467289719626168 0.404984423676012 0.124610591900312 1.45 1.88 0.345 0.416 0.761 6.4 4.18 8.91 1.53 16.02 0.333333333333333
"2951" 2.59 0.311203319502075 0.29045643153527 0.12448132780083 1.36 0.69 0.327 0.361 0.688 8.14 4.99 7.21 1.63 17.53 0.333333333333333
"2952" 4.65 0.598802395209581 0.518962075848303 0.0998003992015968 1.45 1.93 0.344 0.468 0.812 4.47 1.97 11.09 2.27 15.79 -0.5
"2953" 5.7 0.75187969924812 0.639097744360902 0.206766917293233 1.73 1.24 0.38 0.546 0.926 6.04 3.02 12.58 2 17.12 -0.428571428571429
"2954" 1.37 0.15625 0.15625 0.15625 0.81 0.69 0.221 0.309 0.53 7.32 2.75 4.58 2.67 16.88 0.333333333333333
"2955" 5.28 0.637931034482759 0.586206896551724 0.120689655172414 1.62 1.04 0.374 0.487 0.861 8.38 3.41 11.17 2.45 17.64 -0.2
"2956" 3.08 0.447368421052632 0.342105263157895 0.0526315789473684 1.11 1.36 0.282 0.312 0.594 8.05 2.84 7.11 2.83 17 -0.2
"2957" 5.82 0.668549905838041 0.649717514124294 0.19774011299435 1.37 0.74 0.329 0.498 0.826 5.74 3.29 9.03 1.74 16 -0.714285714285714
"2958" 3.27 0.393939393939394 0.363636363636364 0.136363636363636 1 0.74 0.259 0.357 0.615 9 2.32 6.68 3.88 15.82 1
"2959" 5.06 0.670103092783505 0.56701030927835 0.0515463917525773 1.65 1.33 0.366 0.372 0.738 9.36 5.37 9.51 1.74 17.83 -0.2
"2960" 6 0.73015873015873 0.666666666666667 0.142857142857143 1.4 0.99 0.337 0.508 0.845 4.71 1.14 11.43 4.13 14.52 -0.428571428571429
"2961" 3.63 0.417910447761194 0.402985074626866 0.134328358208955 0.99 0.49 0.254 0.376 0.629 11.28 2.28 6.58 4.94 16.15 -0.5
"2962" 2.48 0.275862068965517 0.275862068965517 0 1.21 1.5 0.318 0.283 0.601 7.14 3.41 7.45 2.09 15.66 0.333333333333333
"2963" 3.43 0.380952380952381 0.380952380952381 0.0714285714285714 1.29 1.08 0.326 0.346 0.672 8.36 3.43 8.14 2.44 15.95 0
"2964" 4.93 0.592515592515592 0.550935550935551 0.145530145530146 1.48 1.06 0.345 0.43 0.775 7.73 4.28 9.03 1.8 17.61 -0.636363636363636
"2965" 5.33 0.652591170825336 0.595009596928983 0.134357005758157 1.47 1.8 0.338 0.472 0.809 4.64 2.41 10.83 1.93 16.13 0.333333333333333
"2966" 2.67 0.315614617940199 0.299003322259136 0.0830564784053156 1.17 0.94 0.29 0.348 0.638 12.02 2.82 7.71 4.26 16.05 -0.555555555555556
"2967" 5.4 0.64 0.6 0.16 1.4 1.23 0.327 0.372 0.7 9.36 5.04 7.56 1.86 17.64 0
"2968" 0.6 0.121293800539084 0.0673854447439353 0.0269541778975741 0.78 1.59 0.219 0.198 0.417 9.16 1.81 5.18 5.07 14.8 0
"2969" 5.37 0.641940085592011 0.599144079885877 0.14265335235378 1.45 0.54 0.336 0.426 0.761 9.98 4.35 8.7 2.29 17.97 -0.666666666666667
"2970" 4.38 0.513888888888889 0.486111111111111 0.111111111111111 1.33 0.96 0.316 0.393 0.708 9 3.88 8.13 2.32 16.96 -0.555555555555556
"2971" 6.5 0.766073871409029 0.725034199726402 0.0957592339261286 1.81 1.55 0.407 0.463 0.87 5.65 4.54 11.78 1.24 17.56 -0.692307692307692
"2972" 6.37 0.753424657534247 0.719178082191781 0.136986301369863 1.65 1.48 0.385 0.496 0.881 6.37 3.34 11.53 1.91 17.09 -0.2
"2973" 4.46 0.527859237536657 0.498533724340176 0.0879765395894428 1.34 0.58 0.333 0.39 0.724 9.44 4.19 7.86 2.25 17.71 0.333333333333333
"2974" 2.55 0.313390313390313 0.284900284900285 0.056980056980057 1.19 0.77 0.284 0.353 0.637 7.64 3.06 7.64 2.5 16.92 1
"2975" 2.26 0.25297619047619 0.25297619047619 0.0892857142857143 1.17 0.69 0.287 0.352 0.639 9.18 3.19 7.32 2.88 16.36 0.333333333333333
"2976" 3.89 0.485933503836317 0.434782608695652 0.281329923273657 1.32 0.59 0.316 0.487 0.803 7.32 3.66 8.24 2 17.11 0.333333333333333
"2977" 1.85 0.205128205128205 0.205128205128205 0.0512820512820513 0.72 0.97 0.196 0.229 0.425 10.85 2.54 3.92 4.27 14.9 0.333333333333333
"2978" 5.28 0.629139072847682 0.596026490066225 0.132450331125828 1.53 2.32 0.351 0.479 0.83 2.05 3.82 9.98 0.54 16.47 -0.2
"2979" 3.43 0.41958041958042 0.384615384615385 0.0699300699300699 1.13 0.85 0.286 0.341 0.627 7.34 1.87 8.27 3.92 16.54 0
"2980" 4.42 0.581818181818182 0.490909090909091 0.163636363636364 1.2 0.98 0.287 0.429 0.716 5.89 2.62 8.18 2.25 16.31 -0.428571428571429
"2981" 1.71 0.191570881226054 0.191570881226054 0.0766283524904215 0.99 0.56 0.26 0.292 0.551 9.57 2.39 6.49 4 17.01 1
"2982" 5.69 0.669934640522876 0.637254901960784 0.196078431372549 1.51 0.93 0.356 0.48 0.835 6.13 3.21 10.36 1.91 16.52 -0.428571428571429
"2983" 6.68 0.747663551401869 0.747663551401869 0.155763239875389 2.01 1.68 0.442 0.586 1.028 4.18 4.18 13.92 1 17.47 -0.2
"2984" 4.58 0.619946091644205 0.512129380053908 0.161725067385445 1.63 1.05 0.369 0.462 0.831 4.58 4.82 9.88 0.95 17.09 -0.333333333333333
"2985" 5.58 0.648379052369077 0.623441396508728 0.124688279301746 1.46 1.41 0.343 0.468 0.811 7.81 3.12 10.04 2.5 16.51 -0.2
"2986" 5.51 0.673469387755102 0.612244897959184 0.13265306122449 1.68 1.88 0.374 0.48 0.854 5.88 4.68 10.47 1.25 18.31 -0.636363636363636
"2987" 3.27 0.383877159309021 0.36468330134357 0.0767754318618042 1.18 1.89 0.306 0.332 0.638 9.29 2.92 7.74 3.18 15.92 0
"2988" 6.46 0.806794055201698 0.721868365180467 0.148619957537155 1.54 0.88 0.353 0.395 0.748 8.75 4.75 9.13 1.84 17.28 -0.5
"2989" 2.7 0.364500792393027 0.301109350237718 0.0158478605388273 1.26 2.18 0.316 0.325 0.64 8.1 3.27 8.1 2.48 15.85 -0.333333333333333
"2990" 4.19 0.471204188481675 0.471204188481675 0 1.29 1.62 0.333 0.279 0.613 10.24 5.12 6.52 2 16.76 0
"2991" 4.6 0.584192439862543 0.515463917525773 0.103092783505155 1.23 0.81 0.306 0.318 0.624 11.05 3.99 7.06 2.77 16.7 -0.5
"2992" 4.91 0.57356608478803 0.548628428927681 0.124688279301746 1.44 1.07 0.337 0.452 0.789 6.47 4.24 8.7 1.53 16.83 0
"2993" 2 0.25 0.222222222222222 0.0277777777777778 1.03 1.09 0.273 0.273 0.547 8.25 2.5 6.75 3.3 15.22 1
