Gregerson, L 		5	5	72.1	2.12	20	17	6	1.01	.500	1.75	.263	.341	.604	7.34	1.87	7.22	3.93	13.91
Grimm, J 		5	2	69.0	3.78	32	29	4	1.25	.714	1.13	.309	.323	.632	9.13	3.52	7.70	2.59	16.43
House, T 		5	3	102.0	3.35	41	38	10	1.32	.625	2.45	.332	.417	.749	7.06	1.94	9.97	3.64	15.45
Johnson, J 		5	2	53.1	7.09	46	42	5	1.95	.714	2.26	.423	.438	.861	7.09	5.91	11.64	1.20	18.41
Latos, M 		5	5	102.1	3.25	42	37	9	1.15	.500	0.74	.291	.360	.652	6.51	2.29	8.09	2.85	14.98
Martinez, N 		5	12	140.1	4.55	79	71	18	1.46	.294	0.55	.342	.453	.795	4.94	3.53	9.62	1.40	17.14
McGee, J 		5	2	71.1	1.89	15	15	2	0.90	.714	0.66	.242	.244	.486	11.36	2.02	6.06	5.63	16.14
McGowan, D 		5	3	82.0	4.17	41	38	13	1.38	.625	0.67	.328	.440	.768	6.70	3.62	8.78	1.85	17.11
Medina, Y 		5	3	57.0	2.68	18	17	3	1.33	.625	1.65	.328	.314	.642	9.47	4.42	7.58	2.14	15.95
Miller, A 		5	5	62.1	2.02	16	14	3	0.80	.500	1.21	.229	.227	.456	14.87	2.45	4.76	6.06	15.91
Nathan, J 		5	4	58.0	4.81	32	31	5	1.53	.556	0.95	.349	.372	.721	8.38	4.50	9.31	1.86	18.31
O'Day, D 		5	2	68.2	1.70	14	13	6	0.89	.714	0.98	.256	.295	.550	9.57	2.49	5.50	3.84	15.54
Oberholtzer, B 		5	13	143.2	4.39	73	70	12	1.38	.278	0.66	.325	.426	.752	5.89	1.75	10.65	3.36	15.67
Petit, Y 		5	5	117.0	3.69	51	48	12	1.02	.500	0.64	.260	.375	.635	10.23	1.69	7.46	6.05	14.34
Phelps, D 		5	5	113.0	4.38	62	55	13	1.42	.500	0.91	.341	.412	.753	7.33	3.66	9.16	2.00	17.04
Pineda, M 		5	5	76.1	1.89	18	16	5	0.83	.500	0.81	.219	.307	.526	6.96	0.83	6.60	8.43	14.93
Pomeranz, D 		5	4	69.0	2.35	22	18	7	1.12	.556	1.09	.282	.304	.586	8.35	3.39	6.65	2.46	16.49
Putnam, Z 		5	3	54.2	1.98	14	12	2	1.08	.625	1.33	.283	.268	.551	7.57	3.29	6.42	2.30	15.77
Rodriguez, F 		5	5	68.0	3.04	23	23	14	0.99	.500	1.31	.256	.393	.648	9.66	2.38	6.49	4.06	15.37
Salas, F 		5	0	58.2	3.38	22	22	5	1.09	1.000	0.53	.277	.361	.637	9.36	2.15	7.67	4.36	16.07
Shaw, B 		5	5	76.1	2.59	26	22	6	1.09	.500	1.08	.276	.326	.602	7.55	2.59	7.19	2.91	16.34
Skaggs, T 		5	5	113.0	4.30	59	54	9	1.21	.500	1.19	.305	.369	.674	6.85	2.39	8.52	2.87	15.07
Tepesch, N 		5	11	126.0	4.36	66	61	15	1.37	.313	0.92	.335	.438	.774	4.00	3.14	9.14	1.27	16.10
Villanueva, C 		5	7	77.2	4.64	42	40	6	1.39	.417	0.90	.326	.427	.754	8.34	2.20	10.31	3.79	16.80
Wacha, M 		5	6	107.0	3.20	41	38	6	1.20	.455	0.86	.298	.337	.636	7.91	2.78	7.99	2.85	15.83
Webster, A 		5	3	59.0	5.03	35	33	3	1.46	.625	1.10	.359	.377	.736	5.49	4.27	8.85	1.29	16.20
Wright, J 		5	4	70.1	4.35	35	34	3	1.41	.556	1.90	.341	.342	.683	6.91	3.45	9.21	2.00	15.58
Ziegler, B 		5	3	67.0	3.49	29	26	5	1.25	.625	2.86	.313	.368	.681	7.25	3.22	8.06	2.25	14.63
Affeldt, J 		4	2	55.1	2.28	14	14	1	1.10	.667	2.72	.290	.302	.593	6.67	2.28	7.64	2.93	15.14
Avilan, L 		4	1	43.1	4.57	22	22	2	1.57	.800	2.34	.374	.390	.764	5.19	4.36	9.76	1.19	16.43
Bedard, E 		4	6	75.2	4.76	46	40	10	1.49	.400	0.57	.337	.441	.778	7.61	3.45	9.99	2.21	18.46
Belisario, R 		4	8	66.1	5.56	46	41	4	1.45	.333	2.00	.349	.379	.728	6.38	2.44	10.58	2.61	16.34
Belisle, M 		4	7	64.2	4.87	35	35	5	1.44	.364	1.20	.338	.419	.757	5.98	2.64	10.30	2.26	16.27
