Chatwood, T 		5	6	64.2	5.43	43	39	9	1.65	.455	2.11	.369	.467	.836	5.71	4.59	10.30	1.24	18.03
Cishek, S 		5	2	63.2	2.69	26	19	3	1.30	.714	1.46	.327	.336	.663	9.61	4.10	7.63	2.34	17.31
Collins, T 		5	4	69.2	3.36	29	26	8	1.28	.556	0.95	.312	.380	.692	12.01	4.39	7.11	2.74	17.64
Collmenter, J 		5	3	90.1	3.69	39	37	13	1.26	.625	0.81	.308	.434	.742	7.97	2.19	9.17	3.64	16.61
De Vries, C 		5	5	87.2	4.11	48	40	16	1.21	.500	0.57	.296	.438	.735	5.95	1.85	9.03	3.22	16.78
Dotel, O 		5	3	58.0	3.57	23	23	3	1.07	.625	0.79	.272	.346	.617	9.62	1.86	7.76	5.17	15.78
Estrada, M 		5	7	138.1	3.64	62	56	18	1.14	.417	0.61	.285	.419	.703	9.30	1.89	8.39	4.93	16.24
Friedrich, C 		5	8	84.2	6.17	61	58	14	1.56	.385	1.06	.361	.499	.860	7.87	3.19	10.84	2.47	16.46
Frieri, E 		5	2	66.0	2.32	20	17	9	0.98	.714	0.39	.269	.287	.556	13.36	4.09	4.77	3.27	18.17
Furbush, C 		5	2	46.1	2.72	15	14	3	0.95	.714	0.98	.256	.273	.529	10.29	3.11	5.44	3.31	16.08
Garza, M 		5	7	103.2	3.91	48	45	15	1.18	.417	1.27	.301	.393	.693	8.33	2.78	7.81	3.00	16.39
Gomez, J 		5	8	90.2	5.96	66	60	15	1.42	.385	1.36	.338	.471	.810	4.67	3.38	9.43	1.38	16.10
Hanrahan, J 		5	2	59.2	2.72	18	18	8	1.27	.714	0.75	.307	.341	.648	10.11	5.43	6.03	1.86	16.96
Humber, P 		5	5	102.0	6.44	74	73	23	1.54	.500	0.64	.349	.496	.846	7.50	3.88	9.97	1.93	17.32
Hutchison, D 		5	3	58.2	4.60	31	30	8	1.35	.625	1.14	.328	.430	.759	7.52	3.07	9.05	2.45	16.82
