"","CountryName","CountryCode","IndicatorName","IndicatorCode","Year","Value"
"1290","United States","USA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS",2006,2.55002
"1291","United States","USA","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6",2006,3781.6363
"1292","United States","USA","Scientific and technical journal articles","IP.JRN.ARTC.SC",2006,209272.3
"1293","United States","USA","Trademark applications, total","IP.TMK.TOTL",2006,277579
"1294","European Union","EUU","Manufacturing, value added (% of GDP)","NV.IND.MANF.ZS",2007,16.6651261554513
"1295","European Union","EUU","Patent applications, nonresidents","IP.PAT.NRES",2007,27110
"1296","European Union","EUU","Patent applications, residents","IP.PAT.RESD",2007,111075
"1297","European Union","EUU","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS",2007,1.77895955916374
"1298","European Union","EUU","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6",2007,2937.5897556886
"1299","European Union","EUU","Scientific and technical journal articles","IP.JRN.ARTC.SC",2007,247078
"1300","European Union","EUU","Trademark applications, total","IP.TMK.TOTL",2007,546332
"1301","China","CHN","Manufacturing, value added (% of GDP)","NV.IND.MANF.ZS",2007,41.1365255680746
"1302","China","CHN","Patent applications, nonresidents","IP.PAT.NRES",2007,92101
"1303","China","CHN","Patent applications, residents","IP.PAT.RESD",2007,153060
"1304","China","CHN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS",2007,1.38432
"1305","China","CHN","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6",2007,1078.62521
"1306","China","CHN","Scientific and technical journal articles","IP.JRN.ARTC.SC",2007,56811.2
"1307","China","CHN","Trademark applications, total","IP.TMK.TOTL",2007,681358
"1308","India","IND","Manufacturing, value added (% of GDP)","NV.IND.MANF.ZS",2007,15.9909715603964
"1309","India","IND","Patent applications, nonresidents","IP.PAT.NRES",2007,28922
"1310","India","IND","Patent applications, residents","IP.PAT.RESD",2007,6296
"1311","India","IND","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS",2007,0.7908
"1312","India","IND","Scientific and technical journal articles","IP.JRN.ARTC.SC",2007,18202.9
"1313","India","IND","Trademark applications, total","IP.TMK.TOTL",2007,123514
"1314","Japan","JPN","Manufacturing, value added (% of GDP)","NV.IND.MANF.ZS",2007,20.3243589064269
"1315","Japan","JPN","Patent applications, nonresidents","IP.PAT.NRES",2007,62793
"1316","Japan","JPN","Patent applications, residents","IP.PAT.RESD",2007,333498
"1317","Japan","JPN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS",2007,3.46142
"1318","Japan","JPN","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6",2007,5377.68895
"1319","Japan","JPN","Scientific and technical journal articles","IP.JRN.ARTC.SC",2007,52910.6
"1320","Japan","JPN","Trademark applications, total","IP.TMK.TOTL",2007,143236
"1321","Korea, Rep.","KOR","Manufacturing, value added (% of GDP)","NV.IND.MANF.ZS",2007,28.202068285946
"1322","Korea, Rep.","KOR","Patent applications, nonresidents","IP.PAT.NRES",2007,43768
"1323","Korea, Rep.","KOR","Patent applications, residents","IP.PAT.RESD",2007,128701
"1324","Korea, Rep.","KOR","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS",2007,3.00035
"1325","Korea, Rep.","KOR","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6",2007,4603.83665
"1326","Korea, Rep.","KOR","Scientific and technical journal articles","IP.JRN.ARTC.SC",2007,18470.1
"1327","Korea, Rep.","KOR","Trademark applications, total","IP.TMK.TOTL",2007,141289
"1328","Russian Federation","RUS","Manufacturing, value added (% of GDP)","NV.IND.MANF.ZS",2007,17.6420314276982
"1329","Russian Federation","RUS","Patent applications, nonresidents","IP.PAT.NRES",2007,11934
"1330","Russian Federation","RUS","Patent applications, residents","IP.PAT.RESD",2007,27505
"1331","Russian Federation","RUS","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS",2007,1.11611
"1332","Russian Federation","RUS","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6",2007,3276.12225
"1333","Russian Federation","RUS","Scientific and technical journal articles","IP.JRN.ARTC.SC",2007,13953.7
"1334","Russian Federation","RUS","Trademark applications, total","IP.TMK.TOTL",2007,57346
"1335","United States","USA","Manufacturing, value added (% of GDP)","NV.IND.MANF.ZS",2007,13.291888597225
"1336","United States","USA","Patent applications, nonresidents","IP.PAT.NRES",2007,214807
"1337","United States","USA","Patent applications, residents","IP.PAT.RESD",2007,241347
"1338","United States","USA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS",2007,2.62692
"1339","United States","USA","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6",2007,3757.78246
"1340","United States","USA","Scientific and technical journal articles","IP.JRN.ARTC.SC",2007,209898
"1341","United States","USA","Trademark applications, total","IP.TMK.TOTL",2007,304129
"1342","European Union","EUU","Manufacturing, value added (% of GDP)","NV.IND.MANF.ZS",2008,16.0431557076015
"1343","European Union","EUU","Patent applications, nonresidents","IP.PAT.NRES",2008,25293
"1344","European Union","EUU","Patent applications, residents","IP.PAT.RESD",2008,112210
"1345","European Union","EUU","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS",2008,1.84758843104306
"1346","European Union","EUU","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6",2008,3081.01255930691
"1347","European Union","EUU","Scientific and technical journal articles","IP.JRN.ARTC.SC",2008,251149.5
"1348","European Union","EUU","Trademark applications, total","IP.TMK.TOTL",2008,514875
"1349","China","CHN","Manufacturing, value added (% of GDP)","NV.IND.MANF.ZS",2008,41.0192224463515
"1350","China","CHN","Patent applications, nonresidents","IP.PAT.NRES",2008,95259
"1351","China","CHN","Patent applications, residents","IP.PAT.RESD",2008,194579
"1352","China","CHN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS",2008,1.4573
"1353","China","CHN","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6",2008,1200.2949
"1354","China","CHN","Scientific and technical journal articles","IP.JRN.ARTC.SC",2008,65300.5
"1355","China","CHN","Trademark applications, total","IP.TMK.TOTL",2008,669088
"1356","India","IND","Manufacturing, value added (% of GDP)","NV.IND.MANF.ZS",2008,15.4296530047136
"1357","India","IND","Patent applications, nonresidents","IP.PAT.NRES",2008,30387
"1358","India","IND","Patent applications, residents","IP.PAT.RESD",2008,6425
"1359","India","IND","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS",2008,0.84108
"1360","India","IND","Scientific and technical journal articles","IP.JRN.ARTC.SC",2008,18987.5
"1361","India","IND","Trademark applications, total","IP.TMK.TOTL",2008,130172
"1362","Japan","JPN","Manufacturing, value added (% of GDP)","NV.IND.MANF.ZS",2008,19.864156711221
"1363","Japan","JPN","Patent applications, nonresidents","IP.PAT.NRES",2008,60892
"1364","Japan","JPN","Patent applications, residents","IP.PAT.RESD",2008,330110
"1365","Japan","JPN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS",2008,3.46706
"1366","Japan","JPN","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6",2008,5157.7665
"1367","Japan","JPN","Scientific and technical journal articles","IP.JRN.ARTC.SC",2008,51842
"1368","Japan","JPN","Trademark applications, total","IP.TMK.TOTL",2008,119448
"1369","Korea, Rep.","KOR","Manufacturing, value added (% of GDP)","NV.IND.MANF.ZS",2008,28.6009920729322
"1370","Korea, Rep.","KOR","Patent applications, nonresidents","IP.PAT.NRES",2008,43518
"1371","Korea, Rep.","KOR","Patent applications, residents","IP.PAT.RESD",2008,127114
"1372","Korea, Rep.","KOR","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS",2008,3.12343
"1373","Korea, Rep.","KOR","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6",2008,4867.81365
"1374","Korea, Rep.","KOR","Scientific and technical journal articles","IP.JRN.ARTC.SC",2008,21090.8
"1375","Korea, Rep.","KOR","Trademark applications, total","IP.TMK.TOTL",2008,137461
"1376","Russian Federation","RUS","Manufacturing, value added (% of GDP)","NV.IND.MANF.ZS",2008,17.5197927053191
"1377","Russian Federation","RUS","Patent applications, nonresidents","IP.PAT.NRES",2008,14137
"1378","Russian Federation","RUS","Patent applications, residents","IP.PAT.RESD",2008,27712
"1379","Russian Federation","RUS","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS",2008,1.04435
"1380","Russian Federation","RUS","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6",2008,3152.62038
"1381","Russian Federation","RUS","Scientific and technical journal articles","IP.JRN.ARTC.SC",2008,13970.2
"1382","Russian Federation","RUS","Trademark applications, total","IP.TMK.TOTL",2008,57165
"1383","United States","USA","Manufacturing, value added (% of GDP)","NV.IND.MANF.ZS",2008,12.7324011369906
"1384","United States","USA","Patent applications, nonresidents","IP.PAT.NRES",2008,224733
"1385","United States","USA","Patent applications, residents","IP.PAT.RESD",2008,231588
"1386","United States","USA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS",2008,2.76683
"1387","United States","USA","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6",2008,3911.75449
"1388","United States","USA","Scientific and technical journal articles","IP.JRN.ARTC.SC",2008,212883
"1389","United States","USA","Trademark applications, total","IP.TMK.TOTL",2008,294070
"1390","European Union","EUU","Manufacturing, value added (% of GDP)","NV.IND.MANF.ZS",2009,14.6601717491472
"1391","European Union","EUU","Patent applications, nonresidents","IP.PAT.NRES",2009,23125
"1392","European Union","EUU","Patent applications, residents","IP.PAT.RESD",2009,110569
"1393","European Union","EUU","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS",2009,1.93788175413829
"1394","European Union","EUU","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6",2009,3134.40052681394
"1395","European Union","EUU","Scientific and technical journal articles","IP.JRN.ARTC.SC",2009,249925.6
"1396","European Union","EUU","Trademark applications, total","IP.TMK.TOTL",2009,456275
"1397","China","CHN","Manufacturing, value added (% of GDP)","NV.IND.MANF.ZS",2009,39.3048375532796
"1398","China","CHN","Patent applications, nonresidents","IP.PAT.NRES",2009,85508
"1399","China","CHN","Patent applications, residents","IP.PAT.RESD",2009,229096
"1400","China","CHN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS",2009,1.67871
"1401","China","CHN","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6",2009,863.9263
"1402","China","CHN","Scientific and technical journal articles","IP.JRN.ARTC.SC",2009,74034.4
"1403","China","CHN","Trademark applications, total","IP.TMK.TOTL",2009,808546
"1404","India","IND","Manufacturing, value added (% of GDP)","NV.IND.MANF.ZS",2009,15.0951968055763
"1405","India","IND","Patent applications, nonresidents","IP.PAT.NRES",2009,27025
"1406","India","IND","Patent applications, residents","IP.PAT.RESD",2009,7262
"1407","India","IND","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS",2009,0.81881
"1408","India","IND","Scientific and technical journal articles","IP.JRN.ARTC.SC",2009,19924.3
"1409","India","IND","Trademark applications, total","IP.TMK.TOTL",2009,141943
"1410","Japan","JPN","Manufacturing, value added (% of GDP)","NV.IND.MANF.ZS",2009,17.8353789337571
"1411","Japan","JPN","Patent applications, nonresidents","IP.PAT.NRES",2009,53281
"1412","Japan","JPN","Patent applications, residents","IP.PAT.RESD",2009,295315
"1413","Japan","JPN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS",2009,3.35734
"1414","Japan","JPN","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6",2009,5147.8361
"1415","Japan","JPN","Scientific and technical journal articles","IP.JRN.ARTC.SC",2009,49631.9
"1416","Japan","JPN","Trademark applications, total","IP.TMK.TOTL",2009,110622
"1417","Korea, Rep.","KOR","Manufacturing, value added (% of GDP)","NV.IND.MANF.ZS",2009,28.7235793255665
"1418","Korea, Rep.","KOR","Patent applications, nonresidents","IP.PAT.NRES",2009,36207
"1419","Korea, Rep.","KOR","Patent applications, residents","IP.PAT.RESD",2009,127316
"1420","Korea, Rep.","KOR","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS",2009,3.29324
"1421","Korea, Rep.","KOR","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6",2009,5000.85219
"1422","Korea, Rep.","KOR","Scientific and technical journal articles","IP.JRN.ARTC.SC",2009,22280.3
"1423","Korea, Rep.","KOR","Trademark applications, total","IP.TMK.TOTL",2009,134211
"1424","Russian Federation","RUS","Manufacturing, value added (% of GDP)","NV.IND.MANF.ZS",2009,14.794998836835
"1425","Russian Federation","RUS","Patent applications, nonresidents","IP.PAT.NRES",2009,12966
"1426","Russian Federation","RUS","Patent applications, residents","IP.PAT.RESD",2009,25598
"1427","Russian Federation","RUS","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS",2009,1.25192
"1428","Russian Federation","RUS","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6",2009,3090.01132
"1429","Russian Federation","RUS","Scientific and technical journal articles","IP.JRN.ARTC.SC",2009,14057.2
"1430","Russian Federation","RUS","Trademark applications, total","IP.TMK.TOTL",2009,49189
"1431","United States","USA","Manufacturing, value added (% of GDP)","NV.IND.MANF.ZS",2009,12.2585270812692
"1432","United States","USA","Patent applications, nonresidents","IP.PAT.NRES",2009,231194
"1433","United States","USA","Patent applications, residents","IP.PAT.RESD",2009,224912
"1434","United States","USA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS",2009,2.81578
"1435","United States","USA","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6",2009,4071.78879
"1436","United States","USA","Scientific and technical journal articles","IP.JRN.ARTC.SC",2009,208600.8
"1437","United States","USA","Trademark applications, total","IP.TMK.TOTL",2009,266845
"1438","European Union","EUU","Manufacturing, value added (% of GDP)","NV.IND.MANF.ZS",2010,15.2938529396946
"1439","European Union","EUU","Patent applications, nonresidents","IP.PAT.NRES",2010,23454
"1440","European Union","EUU","Patent applications, residents","IP.PAT.RESD",2010,110555
"1441","European Union","EUU","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS",2010,1.9306230932731
"1442","European Union","EUU","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6",2010,3221.54080948468
"1443","European Union","EUU","Scientific and technical journal articles","IP.JRN.ARTC.SC",2010,251275
"1444","European Union","EUU","Trademark applications, total","IP.TMK.TOTL",2010,467815
"1445","China","CHN","Manufacturing, value added (% of GDP)","NV.IND.MANF.ZS",2010,39.7102590133112
"1446","China","CHN","Patent applications, nonresidents","IP.PAT.NRES",2010,98111
"1447","China","CHN","Patent applications, residents","IP.PAT.RESD",2010,293066
"1448","China","CHN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS",2010,1.7272
"1449","China","CHN","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6",2010,902.95975
"1450","China","CHN","Scientific and technical journal articles","IP.JRN.ARTC.SC",2010,79991.3
"1451","China","CHN","Trademark applications, total","IP.TMK.TOTL",2010,1057480
"1452","India","IND","Manufacturing, value added (% of GDP)","NV.IND.MANF.ZS",2010,14.7952791668687
"1453","India","IND","Patent applications, nonresidents","IP.PAT.NRES",2010,30909
"1454","India","IND","Patent applications, residents","IP.PAT.RESD",2010,8853
"1455","India","IND","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS",2010,0.79718
"1456","India","IND","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6",2010,156.63804
"1457","India","IND","Scientific and technical journal articles","IP.JRN.ARTC.SC",2010,20881.8
"1458","India","IND","Trademark applications, total","IP.TMK.TOTL",2010,189925
"1459","Japan","JPN","Manufacturing, value added (% of GDP)","NV.IND.MANF.ZS",2010,19.7030293587003
"1460","Japan","JPN","Patent applications, nonresidents","IP.PAT.NRES",2010,54517
"1461","Japan","JPN","Patent applications, residents","IP.PAT.RESD",2010,290081
"1462","Japan","JPN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS",2010,3.25394
"1463","Japan","JPN","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6",2010,5152.63132
"1464","Japan","JPN","Scientific and technical journal articles","IP.JRN.ARTC.SC",2010,47043.1
"1465","Japan","JPN","Trademark applications, total","IP.TMK.TOTL",2010,113902
"1466","Korea, Rep.","KOR","Manufacturing, value added (% of GDP)","NV.IND.MANF.ZS",2010,30.7189936881077
"1467","Korea, Rep.","KOR","Patent applications, nonresidents","IP.PAT.NRES",2010,38296
"1468","Korea, Rep.","KOR","Patent applications, residents","IP.PAT.RESD",2010,131805
"1469","Korea, Rep.","KOR","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS",2010,3.46594
"1470","Korea, Rep.","KOR","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6",2010,5380.27532
"1471","Korea, Rep.","KOR","Scientific and technical journal articles","IP.JRN.ARTC.SC",2010,24106.4
"1472","Korea, Rep.","KOR","Trademark applications, total","IP.TMK.TOTL",2010,129486
"1473","Russian Federation","RUS","Manufacturing, value added (% of GDP)","NV.IND.MANF.ZS",2010,14.821793035661
"1474","Russian Federation","RUS","Patent applications, nonresidents","IP.PAT.NRES",2010,13778
"1475","Russian Federation","RUS","Patent applications, residents","IP.PAT.RESD",2010,28722
"1476","Russian Federation","RUS","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS",2010,1.1302
"1477","Russian Federation","RUS","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6",2010,3087.99155
"1478","Russian Federation","RUS","Scientific and technical journal articles","IP.JRN.ARTC.SC",2010,13500.4
"1479","Russian Federation","RUS","Trademark applications, total","IP.TMK.TOTL",2010,56856
"1480","United States","USA","Manufacturing, value added (% of GDP)","NV.IND.MANF.ZS",2010,12.5477525728129
"1481","United States","USA","Patent applications, nonresidents","IP.PAT.NRES",2010,248249
"1482","United States","USA","Patent applications, residents","IP.PAT.RESD",2010,241977
"1483","United States","USA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS",2010,2.73716
"1484","United States","USA","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6",2010,3866.96294
"1485","United States","USA","Trademark applications, total","IP.TMK.TOTL",2010,281826
"1486","European Union","EUU","Manufacturing, value added (% of GDP)","NV.IND.MANF.ZS",2011,15.5199674785961
"1487","European Union","EUU","Patent applications, nonresidents","IP.PAT.NRES",2011,24728
"1488","European Union","EUU","Patent applications, residents","IP.PAT.RESD",2011,109953
"1489","European Union","EUU","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS",2011,1.97029317846029
"1490","European Union","EUU","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6",2011,3236.34701406212
"1491","European Union","EUU","Scientific and technical journal articles","IP.JRN.ARTC.SC",2011,255770.8
"1492","European Union","EUU","Trademark applications, total","IP.TMK.TOTL",2011,463211
"1493","China","CHN","Manufacturing, value added (% of GDP)","NV.IND.MANF.ZS",2011,39.5706489756436
"1494","China","CHN","Patent applications, nonresidents","IP.PAT.NRES",2011,110583
"1495","China","CHN","Patent applications, residents","IP.PAT.RESD",2011,415829
"1496","China","CHN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS",2011,1.79438
"1497","China","CHN","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6",2011,977.68206
"1498","China","CHN","Scientific and technical journal articles","IP.JRN.ARTC.SC",2011,89894.4
"1499","China","CHN","Trademark applications, total","IP.TMK.TOTL",2011,1388399
"1500","India","IND","Manufacturing, value added (% of GDP)","NV.IND.MANF.ZS",2011,17.9244321845074
"1501","India","IND","Patent applications, nonresidents","IP.PAT.NRES",2011,33450
"1502","India","IND","Patent applications, residents","IP.PAT.RESD",2011,8841
"1503","India","IND","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS",2011,0.82224
"1504","India","IND","Scientific and technical journal articles","IP.JRN.ARTC.SC",2011,22480.5
"1505","India","IND","Trademark applications, total","IP.TMK.TOTL",2011,198547
"1506","Japan","JPN","Manufacturing, value added (% of GDP)","NV.IND.MANF.ZS",2011,18.6120603662284
"1507","Japan","JPN","Patent applications, nonresidents","IP.PAT.NRES",2011,55030
"1508","Japan","JPN","Patent applications, residents","IP.PAT.RESD",2011,287580
"1509","Japan","JPN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS",2011,3.38313
"1510","Japan","JPN","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6",2011,5160.2046
"1511","Japan","JPN","Scientific and technical journal articles","IP.JRN.ARTC.SC",2011,47105.7
"1512","Japan","JPN","Trademark applications, total","IP.TMK.TOTL",2011,107898
"1513","Korea, Rep.","KOR","Manufacturing, value added (% of GDP)","NV.IND.MANF.ZS",2011,31.3665073165458
"1514","Korea, Rep.","KOR","Patent applications, nonresidents","IP.PAT.NRES",2011,40890
"1515","Korea, Rep.","KOR","Patent applications, residents","IP.PAT.RESD",2011,138034
"1516","Korea, Rep.","KOR","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS",2011,3.74361
"1517","Korea, Rep.","KOR","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6",2011,5853.32911
"1518","Korea, Rep.","KOR","Scientific and technical journal articles","IP.JRN.ARTC.SC",2011,25592.7
"1519","Korea, Rep.","KOR","Trademark applications, total","IP.TMK.TOTL",2011,133645
"1520","Russian Federation","RUS","Manufacturing, value added (% of GDP)","NV.IND.MANF.ZS",2011,15.5777134296005
"1521","Russian Federation","RUS","Patent applications, nonresidents","IP.PAT.NRES",2011,14919
"1522","Russian Federation","RUS","Patent applications, residents","IP.PAT.RESD",2011,26495
"1523","Russian Federation","RUS","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS",2011,1.09069
"1524","Russian Federation","RUS","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6",2011,3125.30122
"1525","Russian Federation","RUS","Scientific and technical journal articles","IP.JRN.ARTC.SC",2011,14150.9
"1526","Russian Federation","RUS","Trademark applications, total","IP.TMK.TOTL",2011,59341
"1527","United States","USA","Manufacturing, value added (% of GDP)","NV.IND.MANF.ZS",2011,12.6139193993437
"1528","United States","USA","Patent applications, nonresidents","IP.PAT.NRES",2011,255832
"1529","United States","USA","Patent applications, residents","IP.PAT.RESD",2011,247750
"1530","United States","USA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS",2011,2.76547
"1531","United States","USA","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6",2011,4010.84181
"1532","United States","USA","Trademark applications, total","IP.TMK.TOTL",2011,306049
"1533","European Union","EUU","Manufacturing, value added (% of GDP)","NV.IND.MANF.ZS",2012,15.2913575182863
"1534","European Union","EUU","Patent applications, nonresidents","IP.PAT.NRES",2012,27836
"1535","European Union","EUU","Patent applications, residents","IP.PAT.RESD",2012,108823
"1536","European Union","EUU","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS",2012,2.0093683180669
"1537","European Union","EUU","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6",2012,3336.08989442951
"1538","European Union","EUU","Trademark applications, total","IP.TMK.TOTL",2012,443374
"1539","China","CHN","Manufacturing, value added (% of GDP)","NV.IND.MANF.ZS",2012,38.2944623904895
"1540","China","CHN","Patent applications, nonresidents","IP.PAT.NRES",2012,117464
"1541","China","CHN","Patent applications, residents","IP.PAT.RESD",2012,535313
"1542","China","CHN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS",2012,1.9281
"1543","China","CHN","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6",2012,1035.87909
"1544","China","CHN","Trademark applications, total","IP.TMK.TOTL",2012,1619878
"1545","India","IND","Manufacturing, value added (% of GDP)","NV.IND.MANF.ZS",2012,17.6966387818879
"1546","India","IND","Patent applications, nonresidents","IP.PAT.NRES",2012,34402
"1547","India","IND","Patent applications, residents","IP.PAT.RESD",2012,9553
"1548","India","IND","Trademark applications, total","IP.TMK.TOTL",2012,190850
"1549","Japan","JPN","Manufacturing, value added (% of GDP)","NV.IND.MANF.ZS",2012,18.6035615357523
"1550","Japan","JPN","Patent applications, nonresidents","IP.PAT.NRES",2012,55783
"1551","Japan","JPN","Patent applications, residents","IP.PAT.RESD",2012,287013
"1552","Japan","JPN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS",2012,3.34314
"1553","Japan","JPN","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6",2012,5083.74949
"1554","Japan","JPN","Trademark applications, total","IP.TMK.TOTL",2012,123239
"1555","Korea, Rep.","KOR","Manufacturing, value added (% of GDP)","NV.IND.MANF.ZS",2012,31.0047240208618
"1556","Korea, Rep.","KOR","Patent applications, nonresidents","IP.PAT.NRES",2012,40779
"1557","Korea, Rep.","KOR","Patent applications, residents","IP.PAT.RESD",2012,148136
"1558","Korea, Rep.","KOR","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS",2012,4.02554
"1559","Korea, Rep.","KOR","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6",2012,6361.60143
"1560","Korea, Rep.","KOR","Trademark applications, total","IP.TMK.TOTL",2012,142625
"1561","Russian Federation","RUS","Manufacturing, value added (% of GDP)","NV.IND.MANF.ZS",2012,14.8684186361408
"1562","Russian Federation","RUS","Patent applications, nonresidents","IP.PAT.NRES",2012,15510
"1563","Russian Federation","RUS","Patent applications, residents","IP.PAT.RESD",2012,28701
"1564","Russian Federation","RUS","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS",2012,1.12562
"1565","Russian Federation","RUS","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6",2012,3093.56286
"1566","Russian Federation","RUS","Trademark applications, total","IP.TMK.TOTL",2012,62694
"1567","United States","USA","Manufacturing, value added (% of GDP)","NV.IND.MANF.ZS",2012,12.6723785771678
"1568","United States","USA","Patent applications, nonresidents","IP.PAT.NRES",2012,274033
"1569","United States","USA","Patent applications, residents","IP.PAT.RESD",2012,268782
"1570","United States","USA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS",2012,2.80604
"1571","United States","USA","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6",2012,4018.63453
"1572","United States","USA","Trademark applications, total","IP.TMK.TOTL",2012,313641
"1573","European Union","EUU","Manufacturing, value added (% of GDP)","NV.IND.MANF.ZS",2013,15.2657312180196
"1574","European Union","EUU","Patent applications, nonresidents","IP.PAT.NRES",2013,29108
"1575","European Union","EUU","Patent applications, residents","IP.PAT.RESD",2013,108534
"1576","European Union","EUU","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS",2013,2.01544010888175
"1577","European Union","EUU","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6",2013,3426.242382563
"1578","European Union","EUU","Trademark applications, total","IP.TMK.TOTL",2013,451764
"1579","China","CHN","Manufacturing, value added (% of GDP)","NV.IND.MANF.ZS",2013,36.9484676359283
"1580","China","CHN","Patent applications, nonresidents","IP.PAT.NRES",2013,120200
"1581","China","CHN","Patent applications, residents","IP.PAT.RESD",2013,704936
"1582","China","CHN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS",2013,2.01466
"1583","China","CHN","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6",2013,1089.19205
"1584","China","CHN","Trademark applications, total","IP.TMK.TOTL",2013,1848858
"1585","India","IND","Manufacturing, value added (% of GDP)","NV.IND.MANF.ZS",2013,17.0751373961855
"1586","India","IND","Patent applications, nonresidents","IP.PAT.NRES",2013,32362
"1587","India","IND","Patent applications, residents","IP.PAT.RESD",2013,10669
"1588","India","IND","Trademark applications, total","IP.TMK.TOTL",2013,200769
