"","GS.Open","GS.High","GS.Low","GS.Close","GS.Volume","GS.Adjusted"
"3457",148.110001,149.460007,146.710007,148,5686600,142.167621
"3458",147.869995,152.050003,147.759995,151.649994,4695000,145.673776
"3459",151.350006,152.399994,149.759995,149.759995,4956000,143.858257
"3460",148.119995,151.699997,147.220001,150.529999,4538400,144.597917
"3461",150.009995,152.470001,149.710007,152.179993,3209200,146.182888
"3462",153.449997,154.960007,152.800003,152.960007,4589300,146.932164
"3463",154.059998,155.050003,152.800003,154.130005,3593200,148.056055
"3464",154.699997,157.190002,154.5,156.619995,3886300,150.447919
"3465",155.889999,156.229996,152.009995,152.979996,6615000,146.951365
"3466",152.449997,154.320007,152.360001,153.300003,3586400,147.258761
"3467",153.300003,153.800003,150.460007,151.850006,3432200,145.865906
"3468",152.029999,152.869995,150.580002,151.910004,3356400,145.923539
"3469",152.270004,154.339996,152.160004,154.020004,3886600,147.950389
"3470",151.350006,155.630005,151.300003,154.839996,7301200,148.738067
"3471",152.529999,153.110001,150.889999,151.949997,3788100,145.961956
"3472",152.610001,153.089996,147.820007,148.839996,4726900,142.974514
"3473",150.020004,151.479996,149.25,150.130005,2883800,144.213686
"3474",149.289993,150.220001,145.369995,145.380005,4704000,139.650874
"3475",146.509995,147.699997,145.610001,146.600006,3456800,140.822798
"3476",147.990005,148.660004,144.679993,146.110001,3775400,140.352102
"3477",148.289993,148.339996,144.869995,146.539993,3860400,140.76515
"3478",145.880005,148.630005,145.860001,147.839996,3964800,142.013922
"3479",148.119995,149.059998,147.130005,147.149994,3701300,141.351112
"3480",146.669998,148.059998,144.600006,146.039993,2581100,140.284854
"3481",145.270004,147.490005,144.770004,146.679993,3374100,140.899632
"3482",146.759995,146.869995,142.179993,143.410004,4373300,137.758507
"3483",143.520004,144.949997,142.240005,142.990005,3423800,137.35506
"3484",140.610001,143.800003,140.339996,143.690002,3864300,138.027471
"3485",143.830002,144.119995,141.839996,143.820007,2908700,138.152353
"3486",144.320007,147.570007,144.070007,146.520004,3262800,140.745949
"3487",147.300003,149.740005,147.240005,149.460007,3127600,143.570091
"3488",149.460007,150.589996,148.220001,149.070007,2951800,143.195461
"3489",148.399994,149.600006,147.009995,149.119995,3131400,143.243479
"3490",148.75,151.449997,145.529999,146.460007,5554900,140.688315
"3491",148.130005,148.429993,142.139999,144.100006,8274400,138.421318
"3492",142.990005,143.600006,138.050003,140.600006,6361500,135.059245
"3493",140.089996,140.899994,137.419998,138.600006,4819700,133.138061
"3494",139.309998,139.839996,137.850006,138.720001,3962600,133.253328
"3495",139.009995,139.850006,137.289993,139.520004,3187100,134.021804
"3496",140.440002,143.389999,139.919998,142.940002,3698200,137.307027
"3497",143.270004,144.449997,142.949997,143.929993,2785200,138.258004
"3498",144.110001,146.050003,143.75,144.759995,2637400,139.055297
"3499",144.5,145.410004,143.070007,144.110001,2235200,138.430918
"3500",144.539993,145.899994,143.910004,145.110001,2715300,139.39151
"3501",145.190002,146.539993,144.559998,146.070007,2586300,140.313685
"3502",145.830002,145.830002,142.399994,142.610001,3509000,136.99003
"3503",142.679993,143.669998,140.389999,143.669998,4331900,138.008255
"3504",145.309998,146.839996,145.059998,145.369995,4018800,139.641259
"3505",145.919998,149.539993,145.639999,148.449997,3740400,142.599884
"3506",149.410004,149.940002,147.550003,149.320007,3137600,143.435609
"3507",149.130005,150.990005,148.399994,150.259995,3519200,144.338553
"3508",150.100006,150.860001,148.25,148.539993,2819500,142.686334
"3509",148.570007,149.179993,147.5,149.100006,2632400,143.224278
"3510",147.669998,150.330002,147.059998,149.630005,2975200,143.73339
"3511",149.5,154.940002,149.5,154.520004,5825300,148.430685
"3512",154.039993,156.279999,153.789993,155.610001,4177800,149.477727
"3513",154.729996,157.490005,153.960007,154.470001,3233800,148.382652
"3514",155.410004,158.699997,155,158.179993,4177000,151.946441
"3515",157.580002,160.490005,157.520004,158.899994,4010100,152.638068
"3516",158.669998,161.740005,158.529999,160.729996,4077900,154.395953
"3517",160.610001,164.470001,158.529999,159.339996,6176200,153.060731
"3518",156.360001,158.889999,154.619995,157.410004,5619800,151.206795
"3519",155.570007,158.919998,155.289993,158.720001,3317100,152.465168
"3520",160.919998,162.679993,159.910004,160.699997,4471200,154.854958
"3521",159.740005,164.130005,159.410004,162.869995,4969100,156.946028
"3522",162.660004,165.449997,161,164.350006,4336200,158.372208
"3523",163.949997,165.830002,162.070007,162.080002,4404800,156.184769
"3524",161.559998,163.740005,159.789993,163.559998,4557300,157.610934
"3525",163.460007,165.740005,160.5,161.679993,3977300,155.799309
"3526",161.429993,162.889999,157.550003,158.300003,4138300,152.542258
"3527",158.300003,159.789993,156.339996,159.679993,3243900,153.872054
"3528",160.970001,166.169998,160.589996,166.009995,5690300,159.971819
"3529",166.699997,168.199997,165.289993,167.490005,3914200,161.397998
"3530",165.350006,166.399994,163.190002,163.309998,3858100,157.370027
"3531",164.979996,164.979996,161.070007,161.860001,3243300,155.97277
"3532",161.199997,166.389999,161.070007,165.820007,3768500,159.788742
"3533",165.740005,166.110001,162.910004,162.919998,2970600,156.994213
"3534",164.080002,165.669998,162.899994,164.110001,2628300,158.140932
"3535",164.149994,164.869995,163.050003,164.149994,2060700,158.179471
"3536",164.160004,164.929993,161.509995,161.559998,3557100,155.683679
"3537",159.149994,159.990005,154.839996,155.410004,6488600,149.757375
"3538",157,157.259995,152.300003,154.25,5390200,148.639563
"3539",151.990005,152.600006,148.710007,150.779999,4013200,145.295774
"3540",152.449997,154.309998,151.550003,153.059998,3274600,147.492844
"3541",154.479996,154.559998,150.75,151.660004,3580400,146.143771
"3542",153.029999,154.990005,152.610001,153.509995,2654900,147.926473
"3543",152.690002,152.770004,151,151.25,3011300,145.74868
"3544",152.779999,154.100006,151.699997,151.75,2496100,146.230494
"3545",151.160004,153.190002,149.899994,150.919998,3091600,145.430681
"3546",149.619995,151.419998,149.279999,150.429993,1267700,144.958498
"3547",152.300003,153.289993,151.5,153.240005,2243700,147.666304
"3548",154.580002,154.800003,152.880005,153.809998,2699100,148.215564
"3549",154.990005,157.440002,153.169998,156.940002,3127100,151.231724
"3550",156.570007,157.619995,154.669998,155.830002,2430100,150.162096
"3551",158.5,159.740005,156.110001,157.710007,2965700,151.973721
"3552",158.619995,160.279999,158.550003,160.110001,2844600,154.286421
"3553",162.800003,163.389999,161.160004,163,4129900,157.071305
"3554",163.919998,164.300003,159.429993,160.240005,5972700,154.411698
"3555",159.839996,161.990005,159.5,161.5,3715000,155.625863
"3556",161.580002,164.580002,161.5,164.059998,3462700,158.092748
"3557",163.75,164.850006,162.580002,164.360001,3329700,158.381839
"3558",163.949997,166.330002,163.880005,166.25,2741100,160.203095
"3559",166.5,167.410004,165.479996,166.259995,2545400,160.212726
"3560",166.75,166.889999,164.440002,165.039993,2548100,159.037099
"3561",164.279999,166,163.690002,165.910004,2236200,159.875465
"3562",165.050003,165.649994,164.270004,165.259995,2372200,159.249098
"3563",164.630005,164.830002,162.020004,163.169998,2823600,157.23512
"3564",163.490005,164.009995,162.330002,162.429993,2553300,156.52203
"3565",162.529999,165.970001,162.429993,164.029999,3700300,158.06384
"3566",165.740005,167.899994,164.880005,167.490005,3251900,161.397998
"3567",166.830002,167.899994,166.460007,167.619995,1866700,161.52326
"3568",167.279999,169.690002,166.440002,168.320007,2618400,162.197811
"3569",168.070007,168.279999,164.470001,164.779999,3598500,158.786561
"3570",164,164.229996,162.050003,163.449997,2131000,157.504934
"3571",164.75,166.429993,162.830002,162.839996,2818400,156.917121
"3572",162.399994,164.100006,162.020004,162.130005,2012000,156.232953
"3573",161.729996,162.380005,160.550003,161.690002,1982000,155.808955
"3574",161.990005,164.550003,160.949997,163.710007,2309600,157.755487
"3575",163.850006,164.800003,162.929993,163.339996,1667400,157.398935
"3576",161.910004,161.970001,160.070007,160.75,2206900,154.903143
"3577",160.279999,162.289993,160.029999,160.660004,2024300,154.81642
"3578",160.169998,160.789993,158.529999,158.630005,2228400,152.860257
"3579",158.720001,160.029999,157.779999,159.559998,2288700,153.756423
"3580",158.779999,159.229996,156.509995,157.110001,3053800,151.395539
"3581",157.809998,159.660004,157.199997,159.410004,2302700,153.611885
"3582",159.589996,159.789993,158,158.649994,1495800,152.879519
"3583",158.410004,160.699997,157.75,157.899994,1885200,152.156798
"3584",155.720001,156.529999,152.929993,153.229996,3672000,147.656659
"3585",153,154.149994,151.449997,152.970001,2343200,147.888694
"3586",152.369995,154.679993,152.089996,153.630005,2133000,148.526774
"3587",153.770004,153.979996,151.330002,152.130005,2234000,147.076601
"3588",154.479996,156.039993,153.520004,154.759995,2464800,149.619228
"3589",154.759995,157.25,154.350006,155.740005,2194200,150.566686
"3590",155.990005,158.050003,155.570007,156.169998,2443900,150.982395
"3591",156.979996,157.710007,153.419998,156.660004,2464000,151.456124
"3592",157.410004,159.699997,157.160004,159.490005,2150400,154.192119
"3593",162.979996,165.529999,162.559998,165.139999,5265900,159.654434
"3594",164.929993,165.789993,163.779999,165.059998,2233100,159.577089
"3595",164.839996,165.309998,163.070007,163.350006,2690000,157.9239
"3596",164.380005,164.720001,162.960007,164,2231500,158.552302
"3597",166.309998,168.570007,165.190002,167.029999,3553100,161.481652
"3598",167.190002,167.580002,165.660004,167.419998,2653700,161.858696
"3599",166.5,169.089996,165.639999,168.059998,3422400,162.477436
"3600",169.690002,170,166.880005,167.779999,3534700,162.206738
"3601",168,169.75,164.029999,169.75,20410100,164.111301
"3602",168.179993,168.460007,164.720001,165.25,4816200,159.76078
"3603",165.520004,166.399994,162.970001,162.970001,3422600,157.556518
"3604",163.259995,163.690002,161.160004,162.309998,3614600,156.918438
"3605",162.899994,163.929993,161.039993,162.289993,2711400,156.899098
"3606",160.690002,160.949997,159.429993,159.850006,3679100,154.540162
"3607",157.720001,159.139999,156.570007,158.210007,2803600,152.954639
"3608",158.860001,160.309998,157.559998,159,2465300,153.718391
"3609",157.690002,159.580002,157.520004,158.669998,2431000,153.399351
"3610",158.630005,159.160004,155.460007,156.850006,2949500,151.639815
"3611",157.080002,157.25,156.089996,156.550003,2984500,151.349777
"3612",155.169998,156.199997,154.220001,154.25,2618000,149.126175
"3613",154.619995,155.850006,153,153.050003,2917200,147.966039
"3614",153.559998,155.320007,152.830002,154.440002,3227500,149.309866
"3615",156.830002,158.240005,156,158.009995,3639000,152.761271
"3616",158.490005,160.490005,157.520004,160,3124900,154.685173
"3617",158.220001,159.919998,157.5,159.460007,2428100,154.163117
"3618",159.809998,160.039993,157.509995,157.630005,3038000,152.393904
"3619",158.580002,162.5,157.5,162.25,3649300,156.860433
"3620",156.479996,159.199997,155.990005,158.320007,7522100,153.060986
"3621",158.839996,159.699997,156.679993,158.690002,4982100,153.418691
"3622",158.669998,160.649994,158.25,159.770004,2695400,154.462817
"3623",160.639999,160.710007,158.229996,159.25,3239400,153.960086
"3624",158.020004,158.080002,156.559998,157.740005,2735800,152.50025
"3625",159.449997,160.350006,158.830002,159.960007,2591000,154.646508
"3626",160,162.240005,159.910004,162.089996,3721000,156.705745
"3627",162,162.190002,160.25,161.449997,3341500,156.087004
"3628",162.070007,163.110001,161.009995,162.110001,3702100,156.725084
"3629",162.559998,162.970001,161.149994,162.050003,2344200,156.66708
"3630",162.089996,163.350006,160.860001,160.860001,2785000,155.516606
"3631",161.029999,162.600006,160.720001,162.050003,2738400,156.66708
"3632",162.419998,163.240005,161.589996,163.160004,1711000,157.740209
"3633",161.669998,162.630005,160.779999,161.949997,2529400,156.570396
"3634",162.529999,164.300003,162.330002,163.520004,3593700,158.088251
"3635",164.039993,164.210007,159.610001,159.639999,3490300,154.337131
"3636",160.389999,163.690002,159.880005,163.169998,3856000,157.749871
"3637",162.5,164.75,162.160004,163.839996,2289000,158.397614
"3638",163.100006,164.380005,162.130005,162.889999,2239600,157.479173
"3639",161.779999,163.710007,161.199997,162.940002,3398300,157.527515
"3640",163.550003,163.949997,162.410004,163.199997,3648200,157.778874
"3641",163.179993,165.419998,163.179993,164.399994,2667200,158.939009
"3642",164.740005,167.649994,164.199997,165.679993,3555000,160.17649
"3643",165.869995,168,165.630005,166.600006,2691900,161.065942
"3644",166.759995,167.25,164.860001,165,2793100,159.519085
"3645",165.25,167.320007,165.009995,167.070007,3158500,161.520331
"3646",166.770004,168.240005,165.529999,168.100006,2680500,162.516116
"3647",168.5,170.5,168.5,169.479996,3101700,163.850265
"3648",169.360001,170.690002,168,168.039993,2953400,162.458096
"3649",168.050003,168.809998,166.869995,168.220001,2285300,163.166167
"3650",167.889999,170.380005,167.690002,168.940002,2018700,163.864537
"3651",169.880005,171.580002,168.679993,169.720001,3121100,164.621102
"3652",169.089996,170.759995,167.910004,168.050003,3288200,163.001276
"3653",167.309998,169.929993,167.309998,168.699997,2328200,163.631742
"3654",167.410004,167.960007,165.350006,165.559998,3564100,160.586078
"3655",167.580002,167.960007,164.770004,167.210007,2708500,162.186515
"3656",168,169.130005,166.839996,167.669998,2589500,162.632687
"3657",167.869995,172.199997,167.520004,169.729996,4235400,164.630796
"3658",169.509995,169.830002,167.130005,167.600006,2977100,162.564798
"3659",166.589996,168.960007,166.520004,168.330002,2911900,163.272863
"3660",168.589996,169.289993,167.600006,168.389999,2490600,163.331058
"3661",169.309998,171.490005,169.089996,170.949997,2980000,165.814145
"3662",171.270004,171.270004,169.710007,170.490005,2856700,165.367973
"3663",171,174.919998,169.990005,174.839996,4509600,169.587277
"3664",174.610001,175.800003,174,174.770004,3094400,169.519388
"3665",174.660004,175.789993,173.75,175.160004,3754300,169.897671
"3666",175.880005,176.690002,175.5,176.470001,1585300,171.168312
"3667",176.669998,176.679993,175.440002,176.160004,781300,170.867628
"3668",176.600006,176.759995,175.179993,176.449997,1320100,171.148909
"3669",176.389999,176.449997,175.570007,176.350006,1716900,171.051922
"3670",176.5,177.119995,175.259995,175.729996,1241000,170.450538
"3671",176.220001,177.440002,176.220001,177.259995,1663900,171.934571
"3672",176.949997,178.380005,176.360001,176.889999,1982100,171.575692
"3673",176.350006,178.850006,176.220001,178.149994,2147400,172.797833
"3674",179.149994,181.130005,178.880005,179.369995,2954000,173.981181
"3675",180.729996,180.979996,177.520004,178.289993,2734700,172.933626
"3676",178.5,178.899994,177.259995,178.440002,2208600,173.079128
"3677",179.080002,179.080002,176.610001,177.399994,2149500,172.070365
"3678",177.399994,178.710007,177,178.389999,2506500,173.030628
"3679",178.300003,178.300003,175.690002,175.880005,2823800,170.596041
"3680",176.259995,177.5,175.710007,176.600006,2208800,171.294411
"3681",177,179.740005,177,178.75,3540200,173.379813
"3682",178.75,178.789993,174.5,175.169998,4712200,169.907365
"3683",175.009995,177.279999,174.5,176.279999,3451000,170.984018
"3684",175.100006,175.589996,171.339996,173.199997,5141200,167.996548
"3685",173.449997,174.639999,172.779999,173.679993,2476900,168.462124
"3686",172.419998,172.419998,169.020004,170.75,3977700,165.620157
"3687",168.529999,169.960007,167.220001,167.639999,4156200,162.60359
"3688",167.080002,167.600006,163.429993,164.690002,5589600,159.74222
"3689",165.029999,166.550003,164.589996,166.25,3170400,161.25535
"3690",163.970001,166.100006,163.619995,163.899994,3473700,158.975945
"3691",165.330002,166.169998,164.570007,165.839996,2829400,160.857664
"3692",163.800003,165.979996,163.300003,164.119995,3415500,159.189337
"3693",165.149994,165.520004,159.770004,159.820007,5079700,155.018534
"3694",160.899994,162.570007,159.850006,161.759995,3346600,156.900238
"3695",160.589996,162.649994,160.320007,160.419998,3212900,155.600499
"3696",161.160004,162,160.100006,161.75,3798000,156.890544
"3697",162.779999,162.899994,160.270004,161.929993,4879900,157.065129
"3698",161.020004,161.770004,160.279999,161,4321700,156.163076
"3699",161.210007,164.960007,160.309998,164.389999,4996300,159.45123
"3700",164.5,165.229996,163.229996,163.5,3046600,158.587969
"3701",162.550003,164.399994,162.100006,164.059998,3119600,159.131142
"3702",163.330002,164.5,162.929993,163.720001,3287900,158.80136
"3703",164.039993,165.589996,163.720001,164.649994,3399900,159.703413
"3704",163.910004,166.179993,162.979996,163.259995,3669700,158.355174
"3705",163.490005,164.970001,162.669998,164.5,2631900,159.557926
"3706",164.300003,165.649994,164.149994,164.5,2594500,159.557926
"3707",164.080002,167.410004,164.080002,166.539993,3242900,161.536631
"3708",166.110001,166.300003,163.160004,163.479996,3682300,158.568565
"3709",163.259995,163.899994,160.770004,162.800003,3978300,158.442051
"3710",162.660004,165.789993,162.339996,165.380005,3806600,160.95299
"3711",164.809998,167.820007,164.570007,166.449997,4291500,161.99434
"3712",164.220001,165.309998,163.660004,164.740005,3122900,160.330122
"3713",166.639999,168.759995,166.199997,168.729996,3400500,164.213306
"3714",168.800003,172.899994,168.25,171.899994,4451200,167.298447
"3715",172.710007,174,172.490005,172.600006,3403500,167.979721
"3716",173.979996,175.589996,173.110001,174.259995,4088900,169.595273
"3717",173.600006,174.490005,172.470001,173.509995,2179100,168.86535
"3718",173.960007,173.960007,169.850006,169.889999,3832300,165.342257
"3719",169.130005,169.990005,167.809998,169.720001,2550000,165.17681
"3720",170.479996,171.240005,166.570007,166.699997,3421400,162.237647
"3721",166.899994,167.399994,165.029999,165.350006,2762100,160.923794
"3722",166.380005,168.800003,166.330002,166.839996,3198000,162.373899
"3723",167.270004,169,167.009995,168.089996,1941300,163.590438
"3724",168.490005,170.160004,166.800003,168.179993,3534100,163.678026
"3725",167.880005,170.449997,167.270004,169.220001,3950500,164.690194
"3726",169.690002,170,166.910004,166.949997,4779100,162.480955
"3727",167.130005,167.979996,165.100006,165.720001,2723000,161.283885
"3728",166.589996,167.419998,162.800003,163.25,4437500,158.880003
"3729",164.740005,165,161.720001,161.729996,2590300,157.400687
"3730",161.800003,163.309998,160.770004,162.289993,3890200,157.945694
"3731",162.210007,164.190002,161.289993,162.300003,2630500,157.955436
"3732",163.220001,164.139999,162.220001,163.850006,2494300,159.463947
"3733",164.759995,166.289993,164.220001,165.919998,3325500,161.478528
"3734",165.899994,167.539993,165.729996,167.270004,2407600,162.792396
"3735",167.309998,167.669998,165,166.089996,2337300,161.643976
"3736",167.009995,167.039993,162.850006,163.240005,3262500,158.870276
"3737",162.949997,163.199997,158.440002,158.559998,4650800,154.315546
"3738",158.699997,158.759995,155.479996,156.559998,6839900,152.369083
"3739",157.110001,159,156.419998,158.160004,4010000,153.926259
"3740",158.410004,158.880005,155.809998,155.979996,4806600,151.804607
"3741",154.449997,154.490005,151.649994,152.720001,6460700,148.631879
"3742",154.800003,155.130005,153.419998,154.740005,3053700,150.59781
"3743",155,156.020004,153.100006,154.919998,3639600,150.772984
"3744",156.339996,157.289993,155.119995,157.220001,3194200,153.011419
"3745",161.029999,161.440002,157.350006,157.440002,4525200,153.225531
"3746",157.5,158.270004,156.229996,157.800003,4551700,153.575895
"3747",157.639999,160.809998,157.270004,160.460007,4547300,156.164694
"3748",160.259995,160.940002,159.279999,160.449997,2040600,156.154952
"3749",161.039993,162.110001,160.589996,160.850006,2934200,156.544253
"3750",160.479996,160.770004,157.910004,158.240005,3302100,154.004119
"3751",158.600006,158.830002,154,156.539993,3897800,152.349614
"3752",157.029999,158.380005,156.639999,158.240005,2160500,154.004119
"3753",158.380005,160.360001,158.190002,159.820007,2745700,155.541826
"3754",159.800003,161,159.699997,160.369995,2079500,156.077092
"3755",160.460007,161.839996,158.570007,158.880005,2561500,154.626987
"3756",156.5,156.899994,154.520004,156.350006,3015700,152.164713
"3757",155.850006,155.850006,154.179993,154.539993,3073100,150.403152
"3758",155.410004,156.309998,153.710007,155.520004,3260900,151.356929
"3759",155.759995,158.220001,155.199997,157.399994,2719600,153.186594
"3760",157.570007,157.899994,155.679993,157.199997,2637000,152.99195
"3761",157.910004,159.949997,157.910004,159.550003,2256100,155.27905
"3762",159.559998,160.899994,159.130005,160.279999,1901500,155.989505
"3763",160.199997,160.889999,159.279999,159.449997,2128700,155.181721
"3764",158.690002,158.960007,155.919998,156.639999,2769300,152.446943
"3765",155.610001,156.970001,154.839996,156.429993,2845600,152.242558
"3766",156.25,157.990005,156.009995,157.669998,1618000,153.44937
"3767",157.479996,157.910004,155.610001,156.350006,2034900,152.164713
"3768",157.160004,159.75,157.130005,159.350006,4226300,155.084407
"3769",158.949997,160.300003,158.649994,159.850006,1645100,155.571022
"3770",159.910004,160.479996,159.509995,160.160004,1210200,155.872722
"3771",161.119995,163.429993,160.580002,161.770004,3248800,157.439624
"3772",160.910004,161.610001,159.779999,161.190002,1855200,157.410325
"3773",161.139999,162,159.619995,160.740005,1779200,156.97088
"3774",160.419998,160.639999,159.160004,159.809998,2206300,156.062679
"3775",159.779999,160.199997,157.910004,160.029999,2125400,156.277522
"3776",159.850006,161.929993,159.279999,161.800003,2408600,158.006022
"3777",161.440002,162.729996,160.860001,162.389999,2098400,158.582183
"3778",162.720001,163.429993,161.559998,162.580002,1859600,158.767731
"3779",162.899994,166.259995,162.899994,166.190002,3478100,162.293082
"3780",166.039993,166.860001,165.639999,166,2377500,162.107535
"3781",165.860001,167.259995,165.479996,166.360001,1684500,162.459094
"3782",165.089996,166.160004,164.690002,165.429993,2004100,161.550893
"3783",165.759995,166.649994,165.020004,165.960007,2309900,162.068479
"3784",166.169998,167.070007,165.419998,165.889999,1761100,162.000113
"3785",165.520004,166.529999,164.449997,165.850006,1756400,161.961058
"3786",165.639999,168.75,165.449997,168.220001,2450000,164.27548
"3787",167.889999,170.100006,167.289993,169.860001,2873200,165.877024
"3788",170,170.160004,168.929993,169.729996,2306900,165.750067
"3789",170.320007,171.080002,169.419998,169.839996,4688200,165.857488
"3790",170.179993,170.619995,169.210007,170.240005,1738500,166.248118
"3791",169.550003,170.550003,167.949997,168.229996,1608000,164.28524
"3792",167.820007,169.020004,167.399994,168.380005,1601200,164.431732
"3793",167,168.110001,166.369995,168.009995,2131200,164.070398
"3794",167.25,167.649994,166.369995,166.779999,3111200,162.869244
"3795",166.869995,167.910004,166.369995,167.440002,1885200,163.513771
"3796",166.350006,168.270004,166.059998,166.809998,2947800,162.898539
"3797",167,167.809998,166.570007,166.889999,1877600,162.976665
"3798",167.830002,169.899994,167.720001,169.460007,1801200,165.486409
"3799",168.970001,168.970001,166.899994,167.779999,1774000,163.845795
"3800",166.740005,166.779999,163.729996,164.910004,2422200,161.043097
"3801",165.240005,165.330002,163.630005,164.669998,1943800,160.808719
"3802",162.220001,163.779999,161.529999,163.419998,2204100,159.58803
"3803",163.020004,165.139999,162.380005,164.800003,2293300,160.935676
"3804",167.179993,167.720001,166.460007,167,3007700,163.084086
"3805",169.699997,170.149994,167.149994,169.169998,4802300,165.203201
"3806",169.199997,170.990005,169,170.470001,3305200,166.472721
"3807",170.210007,171.600006,168.919998,170.139999,3815500,166.150457
"3808",170.410004,171.789993,169.649994,171.470001,2558600,167.449272
"3809",170.169998,172.100006,170.050003,171.720001,2227400,167.69341
"3810",172.380005,175.380005,172.380005,175.020004,3849500,170.916033
"3811",175.210007,177.220001,174.630005,176.820007,3436100,172.673828
"3812",176.800003,177.320007,175.610001,176.259995,2012800,172.126947
"3813",175.910004,176.460007,174.720001,175.399994,2114900,171.287112
"3814",175,176.460007,174.669998,175.949997,2303400,171.824218
"3815",176.169998,177.110001,175.449997,175.539993,3055600,171.423829
"3816",175.960007,177.479996,175.360001,175.759995,2345600,171.638671
"3817",174.440002,175.270004,172.789993,172.869995,3797600,168.816438
"3818",172.380005,172.759995,169.399994,170.25,3140000,166.257878
"3819",170.570007,171.889999,170.050003,171.690002,2103900,167.664115
"3820",171.300003,171.770004,168.889999,169.419998,2746200,165.447339
"3821",168.149994,170.850006,168.020004,169.740005,1711700,165.759842
"3822",170.300003,171.070007,168.740005,169.100006,1920900,165.13485
"3823",169.350006,172.490005,168.679993,172.259995,2250900,168.220741
"3824",172.75,173.410004,171.619995,172.460007,2098000,168.416063
"3825",171.779999,173.110001,171.380005,172.330002,1362900,168.289107
"3826",172.399994,172.889999,171.270004,172.369995,1711100,168.328162
"3827",172.800003,173.100006,171.690002,172.729996,1431400,168.679721
"3828",172.839996,174.600006,171.440002,171.899994,2446000,167.869182
"3829",173.25,174.630005,172.699997,174.550003,1877700,170.457052
"3830",174.910004,175.100006,173.630005,173.960007,1916100,169.88089
"3831",173.270004,174.179993,172.600006,174.029999,1755100,169.949241
"3832",174.240005,175.919998,173.440002,175.149994,2075200,171.042974
"3833",175.350006,176.979996,174.830002,175.470001,2682000,171.355478
"3834",176.710007,179.860001,176.460007,177.869995,3063500,173.699195
"3835",178.470001,179.149994,177.809998,177.899994,3110600,173.728491
"3836",178.360001,178.360001,177.009995,177.809998,2073700,174.179104
"3837",177.050003,177.75,175.889999,177.649994,1961800,174.022368
"3838",178.320007,179.5,177.850006,179.110001,2560600,175.452561
"3839",179.259995,180.220001,178.380005,179.770004,1986300,176.099087
"3840",180.479996,182.070007,179.429993,179.600006,2397700,175.932561
"3841",179.929993,181.600006,179.550003,180.080002,1678500,176.402755
"3842",179.580002,179.910004,177.880005,179.75,2562800,176.079492
"3843",179.580002,180.919998,179.220001,180.110001,1746400,176.432141
"3844",177.929993,178.639999,176.619995,177.399994,2598500,173.777473
"3845",178.330002,180.179993,178.119995,179.869995,2457800,176.197036
"3846",178.770004,181.440002,178.5,181,1905300,177.303967
"3847",180.630005,183.470001,180.630005,183.169998,3358600,179.429653
"3848",182.910004,184.399994,182.509995,183.979996,2308000,180.223111
"3849",183.899994,184.559998,182.800003,184.039993,2137600,180.281883
"3850",183.820007,185.770004,183.460007,184.820007,2820300,181.045969
"3851",185.830002,188.429993,185.5,187.889999,3566600,184.053272
"3852",188.259995,188.580002,185.880005,186.199997,5442900,182.397779
"3853",186,186.949997,185.100006,185.289993,1826100,181.506358
"3854",184.570007,186.860001,184.570007,185.089996,1977600,181.310445
"3855",185.259995,188.119995,184.470001,187.809998,2834200,183.974903
"3856",187.460007,187.800003,183.460007,184.089996,3074600,180.330865
"3857",184.75,185.600006,183.220001,185.119995,1932500,181.339831
"3858",183.110001,184.559998,182.199997,183.830002,1745400,180.07618
"3859",184.410004,184.990005,182.679993,183.570007,2037700,179.821494
"3860",183.190002,183.850006,180.330002,180.699997,4196300,177.01009
"3861",180.600006,183.429993,180.589996,182.880005,2782600,179.145582
"3862",184.610001,188.539993,184.570007,188.070007,3271400,184.229604
"3863",189.070007,189.5,187.149994,187.479996,1934800,183.65164
"3864",186.559998,186.559998,183.619995,183.800003,2927100,180.046793
"3865",184.029999,187,182.149994,186.639999,3154500,182.828797
"3866",185.820007,186.169998,180.75,181.270004,4892900,177.568457
"3867",181.570007,182.949997,180.059998,180.380005,4405600,176.696632
"3868",181,183.190002,178.5,178.770004,3436500,175.119507
"3869",179.479996,181.789993,177.770004,178.699997,3557200,175.05093
"3870",176.490005,177.949997,171.520004,177.240005,6330500,173.620751
"3871",172.020004,176.289993,171.259995,172.580002,7797500,169.055905
"3872",175.800003,177.539993,175.100006,176.910004,4951000,173.297488
"3873",176.220001,178,175.820007,177.839996,2307900,174.20849
"3874",179.220001,180.360001,178.360001,180.179993,2649500,176.500704
"3875",180.550003,180.800003,176.830002,176.830002,3088300,173.21912
"3876",178.800003,181.100006,178.710007,180.059998,3397000,176.383159
"3877",180.270004,183.490005,180.009995,183.350006,2900900,179.605985
"3878",182.860001,184.160004,182.309998,183.910004,2383700,180.154548
"3879",184.160004,186.320007,183.199997,186.320007,3027700,182.515339
"3880",186.089996,187.309998,185.389999,186.080002,3379000,182.280234
"3881",185.479996,187.100006,185.169998,186.970001,2794800,183.15206
"3882",189.240005,190,188.119995,189.990005,3357000,186.110395
"3883",190.350006,191.979996,189.75,190.830002,2298100,186.933239
"3884",190.470001,190.970001,188.820007,190.270004,2027300,186.384677
"3885",191.580002,191.869995,189.610001,189.839996,3141100,185.963449
"3886",190.380005,191.440002,189.779999,191,1915400,187.099766
